schema_version,review_packet_id,primary_decisions_visible,inventory_fingerprint,case_id,family,source_text,focus_surface,start_utf16,end_utf16,span_validated,source_reference,authored_by,source_authorship,identifier_generation,review_classification,review_intended_alternative,review_supported_construction,review_declared_construction,review_declared_subtype,review_protected_set_tags_json,non_gold_review_id,non_gold_reviewer,non_gold_review_timestamp_utc,review_notes
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,ba35917d56978045c7e42da42032f6ab00c277631e91a103bdcb819bace946ea,v3-there-their-theyre-0263-there-their-theyre-01,THERE_THEIR_THEYRE,"I know there allowed to use the side entrance, because the organiser confirmed it this morning. The next activity started as soon as everyone was ready.",there,7,12,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=264,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0263-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,eea0b9f6f646062f18f003c4f5b697994f6bc0d4f7048f7a5f3d84403e24e0a9,v3-there-their-theyre-0264-there-their-theyre-01,THERE_THEIR_THEYRE,"I know their required to wear helmets, because the organiser confirmed it this morning. The adults did not interfere because the children were managing it themselves.",their,7,12,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=265,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0264-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,3ecf768ce93838d0d5c81b043b3e0ed2efc6c3b95ff51051f18a962b3bcd2cee,v3-there-their-theyre-0265-there-their-theyre-01,THERE_THEIR_THEYRE,"Everyone can see that there reading in the corner, so the next group should wait outside. The adults did not interfere because the children were managing it themselves.",there,22,27,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=266,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0265-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,2f1068cb33836db3a79f628752b32ad5d3d845234e73f1ab8fb29e9ed323762a,v3-there-their-theyre-0266-there-their-theyre-01,THERE_THEIR_THEYRE,"Although their excited, the children want to finish the activity before going home. Nobody noticed until the room had almost emptied.",their,9,14,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=267,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0266-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,80ffa49faf74c6fa0da82ad39a78272bd0f8862a256ddcdd8ef4a303d8fc0e86,v3-there-their-theyre-0267-there-their-theyre-01,THERE_THEIR_THEYRE,"Alfie said there scheduled to leave at four, and the timetable on the wall says the same thing. Nobody noticed until the room had almost emptied.",there,11,16,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=268,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0267-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,9ade9697ced4d1b7ee570048bac49085c6e2bd7f5751b36120840e637aa8c078,v3-there-their-theyre-0268-there-their-theyre-01,THERE_THEIR_THEYRE,The children told Jack that their comfortable to begin now. The next activity started as soon as everyone was ready.,their,28,33,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=269,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0268-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,62b16895e67681df18a4ab15c3a09a1be3cedcc3514a7c09e0ed3bf084bff86d,v3-there-their-theyre-0269-there-their-theyre-01,THERE_THEIR_THEYRE,"The teacher thinks there early, but she will ask them before starting. The teacher checked again before everyone left.",there,19,24,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=270,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0269-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,5c8a54c2ec806b06bfabd2774c4ce76027e52164bceed5a14f3cc99130c33c06,v3-there-their-theyre-0270-there-their-theyre-01,THERE_THEIR_THEYRE,"I know their asked to wait outside, because the organiser confirmed it this morning. The teacher checked again before everyone left.",their,7,12,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=271,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0270-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,c5668d756110e9e982a337df8e1a114e1c0d12621527175c67298304202f0593,v3-there-their-theyre-0271-there-their-theyre-01,THERE_THEIR_THEYRE,"Although there quiet, the children want to finish the activity before going home. The teacher checked again before everyone left.",there,9,14,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=272,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0271-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,461a2531196c9e8c1364d0a637feef3f56fee4646231f7e2aa69bf826334090b,v3-there-their-theyre-0272-there-their-theyre-01,THERE_THEIR_THEYRE,"The teacher thinks their excited, but she will ask them before starting. Nobody noticed until the room had almost emptied.",their,19,24,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=273,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0272-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,388bdda1b83d71a3be4cc76275fec713c67ed1febbf2c6c3a2c1535bfd6d9a9f,v3-there-their-theyre-0273-there-their-theyre-01,THERE_THEIR_THEYRE,"Although there early, the children want to finish the activity before going home. No one needed to change the plan.",there,9,14,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=274,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0273-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,c90082d9416a4e3471ecae2edeba3269874bb8d65b89c79d596bfff6a19299a9,v3-there-their-theyre-0274-there-their-theyre-01,THERE_THEIR_THEYRE,"The children told Arthur that their curious to begin now. Later, they laughed about how easy it had been to miss.",their,30,35,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=275,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0274-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,fb4167c376ed37c2132d3dc1ca2c64f1287e8ecfbac3b1610486d08301257eb4,v3-there-their-theyre-0275-there-their-theyre-01,THERE_THEIR_THEYRE,"Thomas said there meant to bring a pencil, and the timetable on the wall says the same thing. Nobody noticed until the room had almost emptied.",there,12,17,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=276,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0275-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,df72b77a34dedc53f1f5f2681f6c6dc68f20bf37eaeed97b959d8f7907dcd298,v3-there-their-theyre-0276-there-their-theyre-01,THERE_THEIR_THEYRE,"Although their nervous, the children want to finish the activity before going home. That detail mattered when they tidied the room at the end.",their,9,14,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=277,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0276-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,8b9d57c3dac38aca4b9c66765abcc6993149cbfa18d08c3bc31d2b0c8cbf5b58,v3-there-their-theyre-0277-there-their-theyre-01,THERE_THEIR_THEYRE,"Noah said there invited to join the rehearsal, and the timetable on the wall says the same thing. The adults did not interfere because the children were managing it themselves.",there,10,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=278,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0277-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,d34be6ee840bbd6d611de75bd57e7f92032767fe8a480aab3e4511ca25d68106,v3-there-their-theyre-0278-there-their-theyre-01,THERE_THEIR_THEYRE,"I know their required to wear helmets, because the organiser confirmed it this morning. Later, they laughed about how easy it had been to miss.",their,7,12,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=279,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0278-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,d1bc93ac11fb7798123c2e35c0de6ff0ee7a0bd70aafffd78b5b90e8c54e9277,v3-there-their-theyre-0279-there-their-theyre-01,THERE_THEIR_THEYRE,The children told Leo that there certain to begin now. That detail mattered when they tidied the room at the end.,there,27,32,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=280,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0279-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,2cc94b6cd94c334a5a9ceb364b490745e9cd13b3d7bf0984f271d431168dbe96,v3-there-their-theyre-0280-there-their-theyre-01,THERE_THEIR_THEYRE,The children told Rosie that their patient to begin now. The adults did not interfere because the children were managing it themselves.,their,29,34,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=281,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0280-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,3f5951d3efc84b8aa5c4dce55bff3905485dca548cb43b95aa1607b4c2d35d59,v3-there-their-theyre-0281-there-their-theyre-01,THERE_THEIR_THEYRE,The children told Sophie that there tired to begin now. The teacher checked again before everyone left.,there,30,35,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=282,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0281-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,bf810b42577088439c76b972cd5c9b1ff1b3f7158e4dd0156471e48cd6867a8f,v3-there-their-theyre-0282-there-their-theyre-01,THERE_THEIR_THEYRE,"The teacher thinks their early, but she will ask them before starting. That detail mattered when they tidied the room at the end.",their,19,24,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=283,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0282-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,873685f2c97b9a933e23e8711e448b4361dee26e9834b2c9ad4fb44d6ed7e3c2,v3-there-their-theyre-0283-there-their-theyre-01,THERE_THEIR_THEYRE,"Millie said there allowed to use the side entrance, and the timetable on the wall says the same thing. Later, they laughed about how easy it had been to miss.",there,12,17,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=284,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0283-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,9db26510faea224667856379ee10cbe098bb5f59174880a60ebe45d4a4c39525,v3-there-their-theyre-0284-there-their-theyre-01,THERE_THEIR_THEYRE,"I know their prepared to present first, because the organiser confirmed it this morning. Later, they laughed about how easy it had been to miss.",their,7,12,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=285,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0284-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,4bc06b70b15ab53cb0ca64276ac8f78326ce8aeb4a9f815f3a9bd806cb8c6363,v3-there-their-theyre-0285-there-their-theyre-01,THERE_THEIR_THEYRE,"I know there invited to join the rehearsal, because the organiser confirmed it this morning. That detail mattered when they tidied the room at the end.",there,7,12,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=286,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0285-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,2d06c43da984c79f9006c02ee3f33cf2e796f05136e2c98959b49e6e9659ec5b,v3-there-their-theyre-0286-there-their-theyre-01,THERE_THEIR_THEYRE,"Although their curious, the children want to finish the activity before going home. By home time, everything had been put back in order.",their,9,14,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=287,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0286-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,c4ef86df4e246f5b15356fa1bb94a0777da3207025f9c3e102286349057494d3,v3-there-their-theyre-0287-there-their-theyre-01,THERE_THEIR_THEYRE,"Theo said there prepared to present first, and the timetable on the wall says the same thing. The teacher checked again before everyone left.",there,10,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=288,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0287-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,bffb8ab2be5a629ab542ef13457d2fcc49384ce9d20c0f74c98dd2aefa456f11,v3-there-their-theyre-0288-there-their-theyre-01,THERE_THEIR_THEYRE,"Everyone can see that their watching the match, so the next group should wait outside. No one needed to change the plan.",their,22,27,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=289,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0288-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,2fb0114a445c388e328c9edbbcc870c04e216f61511eebcc00d8f9a7585ce38d,v3-there-their-theyre-0289-there-their-theyre-01,THERE_THEIR_THEYRE,The children told Millie that there hungry to begin now. The adults did not interfere because the children were managing it themselves.,there,30,35,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=290,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0289-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,2afbe1785c8675b09f634a2562096459fd2b70bdd97674fefabce1b6c50a58eb,v3-there-their-theyre-0290-there-their-theyre-01,THERE_THEIR_THEYRE,"Although their certain, the children want to finish the activity before going home. The teacher checked again before everyone left.",their,9,14,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=291,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0290-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,f4604b3afcecddddb4c323971dd41e87f718ce35781b6884abaa7c531216acff,v3-there-their-theyre-0291-there-their-theyre-01,THERE_THEIR_THEYRE,"Everyone can see that there walking home together, so the next group should wait outside. The adults did not interfere because the children were managing it themselves.",there,22,27,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=292,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0291-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,372d6679f77086e83ecde15dede9be619ef6ca396a02733d26ad262e97afb5d7,v3-there-their-theyre-0292-there-their-theyre-01,THERE_THEIR_THEYRE,"Everyone can see that their cleaning the tables, so the next group should wait outside. The teacher checked again before everyone left.",their,22,27,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=293,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0292-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,346aa969754bd63181c69bc0230a62d68e64d6b7264f2df0175db84ad445cd0e,v3-there-their-theyre-0293-there-their-theyre-01,THERE_THEIR_THEYRE,The children told George that there quiet to begin now. The class carried on without any further delay.,there,30,35,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=294,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0293-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,3f56a8f7944e9339b33838056bff98bec442997380f7302d56a6dab0e8a8d1f9,v3-there-their-theyre-0294-there-their-theyre-01,THERE_THEIR_THEYRE,"The teacher thinks their late, but she will ask them before starting. A few minutes later, the group moved on to the next activity.",their,19,24,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=295,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0294-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,6e45e4064148f8ad24e46d7bee650dc0702f4f0d112b361fd69ff6234828e2c1,v3-there-their-theyre-0295-there-their-theyre-01,THERE_THEIR_THEYRE,"I know there scheduled to leave at four, because the organiser confirmed it this morning. The teacher checked again before everyone left.",there,7,12,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=296,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0295-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,dcaa73d1ad7940bc30b2304d7494f6ed4bba3264d55e8bd807c2e9644bcf83b4,v3-there-their-theyre-0296-there-their-theyre-01,THERE_THEIR_THEYRE,"Everyone can see that their watching the match, so the next group should wait outside. A few minutes later, the group moved on to the next activity.",their,22,27,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=297,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,progressive_contraction,[],non-gold-v3-there-their-theyre-0296-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,c0826bf45b0f058fcd6bd522af101678d314e69a428b182d6c327dea57dcab99,v3-there-their-theyre-0297-there-their-theyre-01,THERE_THEIR_THEYRE,"The children told Mia that there nervous to begin now. By home time, everything had been put back in order.",there,27,32,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=298,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,adjectival_contraction,[],non-gold-v3-there-their-theyre-0297-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,17ddde193693e4b48045c09b6bf236b98a1ddd9ee67cbe5000644c8f34f21865,v3-there-their-theyre-0298-there-their-theyre-01,THERE_THEIR_THEYRE,"I know their prepared to present first, because the organiser confirmed it this morning. Later, they laughed about how easy it had been to miss. Later, Finn checked the tennis racket in the classroom before leaving.",their,7,12,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=299,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,INVALID,they're,true,they_are_contraction,passive_contraction,[],non-gold-v3-there-their-theyre-0298-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
