schema_version,case_id,family,inventory_fingerprint,review_classification,review_intended_alternative,review_supported_construction,review_declared_construction,review_declared_subtype,review_protected_set_tags_json,non_gold_review_id,non_gold_reviewer,non_gold_review_timestamp_utc,primary_decisions_visible,analyser_predictions_visible,review_notes
1,v3-to-too-two-0009-to-too-two-01,TO_TOO_TWO,6a4039376e5bab235ee9d05b4cbe2874ac0d31b1c1404da92c322a3056ae6695,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0009-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0009-to-too-two-02,TO_TOO_TWO,8f1db5a07f004bae9a1aae4ec0606f8359034c64686299851350fa4dc7ff8cf3,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0009-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0010-to-too-two-01,TO_TOO_TWO,7e2485d26319d4be5e4f4dad75319dd75d6ebbe1564fc6b2cc44c98b9710890f,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0010-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0011-to-too-two-01,TO_TOO_TWO,d5465571491e52b81d793b0c8029e54f15025b4d441643d8f264021788ec8b91,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0011-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0011-to-too-two-02,TO_TOO_TWO,1776adc2838f6187d835131eb68e88af6186dc97da80e48d4d81747a01b43277,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0011-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0012-to-too-two-01,TO_TOO_TWO,61e66e752d74946eeb846f0c3bc1ff7a89c0f0ce550c28b97ea6adf9d8757a23,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0012-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0013-to-too-two-01,TO_TOO_TWO,357137e831f2fd9ca56101cc85bbc80e649fd69afefa0c88cd6513e03b035532,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0013-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0014-to-too-two-01,TO_TOO_TWO,6a001f2e8d759d7fb0bd21ce846c66f5e267caa7ffecd7ef5bf72cd5fa82fbfa,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0014-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0015-to-too-two-01,TO_TOO_TWO,83e97dc4d662a621dadd9fe38ecdd02a65fb5116f7e99f84bc8d9cb4ddc9b063,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0015-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0015-to-too-two-02,TO_TOO_TWO,77f9a6d7cdc43c2502ecac1de206a78f2bef9c2df2535cdd32b6eec4f5dc8095,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0015-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0016-to-too-two-01,TO_TOO_TWO,f3f5c93375dd4d7d7f231fe5926c00b911d7f5472680c07bcbc560cd73cb46a8,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0016-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0016-to-too-two-02,TO_TOO_TWO,6d57fbbd1e5f4f09024247d56f32500755e2aedaf8158abf5082c234a050435e,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0016-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0017-to-too-two-01,TO_TOO_TWO,758a5adfe3a976c3f7453076503110ff3196aab7e2280c975cdccb6b9d7910e0,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0017-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0018-to-too-two-01,TO_TOO_TWO,6afac011b204057fe33a02980bcad504efe1e86ae56d89a44b64910d4cf9785f,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0018-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0019-to-too-two-01,TO_TOO_TWO,6a56f0a741e2ed4ed6d00a7522ed3a2cf2db15db2c2e930dcfaa1b67ce9674ca,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0019-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0019-to-too-two-02,TO_TOO_TWO,5da28cb9f315258b6a186d53af9e25b8807b6df449cea6e06ef4405905dd4380,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0019-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0020-to-too-two-01,TO_TOO_TWO,b5378f43ff59dd42b8a3a19e7e4f4d1b3d36a5d6a04ce6082224192b54316434,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0020-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0021-to-too-two-01,TO_TOO_TWO,c0ba7a509ddda1b6137b784594c90402cd80a9410c88ba95a315cd34eaaa0627,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0021-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0022-to-too-two-01,TO_TOO_TWO,d51e5c62e880ddef081a6c417233ef5c9190a715ae032f4433f63ac095221ada,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0022-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0022-to-too-two-02,TO_TOO_TWO,e942d1849d17caba4c2b24cfd291d293963fd7cd9ffff7001b4b934f15b160a7,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0022-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0023-to-too-two-01,TO_TOO_TWO,b09fea143cd551e3a877737e3b45a221e32cde5f18fb35fae521245ce9a33e23,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0023-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0024-to-too-two-01,TO_TOO_TWO,315645d4d8c30e8a719c835f839f7ba9ad13b168ed95562f13f8a50011f71cde,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0024-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0025-to-too-two-01,TO_TOO_TWO,d4dd20227f8e254d5cacda094608be0e46fa137ef9f2d42670c625bf42283f86,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0025-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0025-to-too-two-02,TO_TOO_TWO,cb5cd2f77ed1ee5dc323be108701b735332f7972f4c32233ce48fb62dc91c1b6,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0025-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0026-to-too-two-01,TO_TOO_TWO,366fd8af8718d1f68c957e68fb5fe9e22a25cb66e200660d62e8522bb7e9d0c4,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0026-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0027-to-too-two-01,TO_TOO_TWO,31cf113e9620a8a69aefffc63fbfbc8e86a8756fa5d622e171dbe3dd6f7c43d7,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0027-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0028-to-too-two-01,TO_TOO_TWO,1923975fd620b9b447d78168ee42535d6054e67cf28a20f6898b081bed33f5f6,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0028-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0029-to-too-two-01,TO_TOO_TWO,8d58067d376acd0b61e366b13c2efbeb7db53539e0b27ee732bab4019dcb4b09,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0029-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0030-to-too-two-01,TO_TOO_TWO,324ab6489d0d5aad87c1fc0fe2d03f618eb23648374d8edcd20858108c178fa0,VALID,,true,preposition,destination_or_recipient_preposition,[],non-gold-v3-to-too-two-0030-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0031-to-too-two-01,TO_TOO_TWO,fd6e968e7731cdce5aab44f22ecd9d7a164322516820a307dbfdaad421013fb9,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0031-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0032-to-too-two-01,TO_TOO_TWO,c9e7e56a028403d75f7ccab5ffe9b57e1f661f2ad206921643df2aebc7e6964d,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0032-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0033-to-too-two-01,TO_TOO_TWO,d5ef562d5a0af3ff84e6c7ce97fae9db94b30c1c5e23250e7776b42854c4b5d7,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0033-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0034-to-too-two-01,TO_TOO_TWO,226e330a7fa64631f58e464b2f2271376bd23cabc4fabea1522e13851cec7039,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0034-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0035-to-too-two-01,TO_TOO_TWO,78fe31f40c104c1b767930de343456895ee172a895e46a8b0721e5640f6881e1,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0035-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0035-to-too-two-02,TO_TOO_TWO,343bf7f2eae33c61fdf19cd53a752a5c3dc600c6cb1b722883b538f3eebf3070,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0035-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0036-to-too-two-01,TO_TOO_TWO,dbb6e6921a31ab3575374233960098ba3d06c0b69f985d2f55a1d2ce02898aa7,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0036-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0036-to-too-two-02,TO_TOO_TWO,2d09f21d58888f3300e21e262c358c2abfa6c362742507b78b03f7508d0321c3,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0036-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0037-to-too-two-01,TO_TOO_TWO,764ec0decf128121f9384e4dc2fd3d3213e2bac6465dcc1019d57e5c62132162,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0037-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0038-to-too-two-01,TO_TOO_TWO,e7d173b20d9bd4b5b8168819223b1266ec14c89c433380f85a077b228a6cd2b2,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0038-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0039-to-too-two-01,TO_TOO_TWO,93ae9d422db744c1f7813f3ce4c18aad05058dcc551bd81507e6430b009eac62,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0039-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0040-to-too-two-01,TO_TOO_TWO,f09451ff829987dfaf2c492b778b63336c8c3a51d80614c719bbe76f0c8058a8,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0040-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0041-to-too-two-01,TO_TOO_TWO,fb29d51d84b36fc94bdc05fea1f9a01404dae932a2637de8f1c90cd0ac17e1f3,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0041-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0042-to-too-two-01,TO_TOO_TWO,5b4833facf3dfeb3a38411e83bc5c464a0aa1b383d81549c07da1f83a2a037cc,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0042-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0043-to-too-two-01,TO_TOO_TWO,75c2d5c4a72a03828311fc2ef221935a76cb73174718bede11f9a5ebe0876b63,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0043-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0044-to-too-two-01,TO_TOO_TWO,1af10acbce174e4382b36fbcb10d6dde2622f0be88975c6c36d251711aa83aea,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0044-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0045-to-too-two-01,TO_TOO_TWO,ad47d68e2e6405bfbf11f5eeaa2c24f7f692184e6c5d120542a0943af66b97ca,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0045-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0045-to-too-two-02,TO_TOO_TWO,2b560c9125f9d852497f8f66a8c71e8910c5951a2cd5206f3c75294819756724,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0045-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0046-to-too-two-01,TO_TOO_TWO,17ead562cb524e247104fe6aa8449466cdaf37784dda68e8d5b79c77f238d607,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0046-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0046-to-too-two-02,TO_TOO_TWO,a787d70eeacb513d434304e0fc56348a186c94cf9893bc2a22f202de5dd7cb79,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0046-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0047-to-too-two-01,TO_TOO_TWO,8fbb8f820d521161e8cf2c7a69127473083f8004401dbea08940d967b5eb4a5a,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0047-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0047-to-too-two-02,TO_TOO_TWO,4d49847fcc1216cbb76b18b56403e5799be9a65d7bc49ee12fc75beeaa4d9736,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0047-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0048-to-too-two-01,TO_TOO_TWO,75876e449c9c0723a526b37da26be33efa0b0031519fb882a7d6ba3da4d0eb93,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0048-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0049-to-too-two-01,TO_TOO_TWO,b99a8150a4df898cf1de56be019ca1c2a893c58432e3004f72e5b31b3b7b2a09,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0049-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0050-to-too-two-01,TO_TOO_TWO,c83b84ccaa4c778cc4234599e522f1be7b4a3b457800e6921a7b2a9a6d6eaca4,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0050-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0051-to-too-two-01,TO_TOO_TWO,5e2be56fe989c3948c039082a306f15dbe03a20c235b83508eee645205f73ee3,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0051-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0052-to-too-two-01,TO_TOO_TWO,190945f58aa4cd77dc2a6614858d8a068421f541b2599e902cea62d5d250a598,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0052-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0053-to-too-two-01,TO_TOO_TWO,d3c9165b05478b2997bee056a9215a496869c6f8d47081c0b8c9f4585011f2e6,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0053-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0054-to-too-two-01,TO_TOO_TWO,607bb4cc1095d703a14ae0bee2cc460dee3485dcea8047006dd403baa50afe6c,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0054-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0055-to-too-two-01,TO_TOO_TWO,d0def244c58ca295519e9a7ce609c94815252cc8eedc7226ca12655794fe7d88,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0055-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0056-to-too-two-01,TO_TOO_TWO,0381094c594216eb303176eb944273634fca427481c8991ef107df7303fd3012,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0056-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0057-to-too-two-01,TO_TOO_TWO,f4c1c396323950da9d8a961b4acbd948c8ffa263b0d392dbe4f1e273881bef1a,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0057-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0057-to-too-two-02,TO_TOO_TWO,41af892ffe5cda03154f5c451f2136c0e52f80dd7fe0cff395c9cf6c3c655790,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0057-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0058-to-too-two-01,TO_TOO_TWO,eafc598f838e3b71db84a8cd536efbcdc6406a0e8217102cd13ffa0e66b0943b,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0058-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0059-to-too-two-01,TO_TOO_TWO,cd4565c067a2941d6e5eddec434145b37f0ce66f646a790146ce60d28185eb38,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0059-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0060-to-too-two-01,TO_TOO_TWO,3d4f02b6831846c7f4b1dec6337c5a31cc0bd5efe9d0ba0e9c1e822c9f82d54f,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0060-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0061-to-too-two-01,TO_TOO_TWO,c397cd012c39b020b9e2e4fcece75b738ab832b4c4f130d5cde134396e43612b,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0061-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0062-to-too-two-01,TO_TOO_TWO,64867b12c2646e9c85f78c8105700486d4138390e404504c91fe7c6400138fd5,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0062-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0063-to-too-two-01,TO_TOO_TWO,e499043f626371cd08ceb5d05cc798ef7649ed410146058996cd7e16ac7bfec6,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0063-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0063-to-too-two-02,TO_TOO_TWO,bdbb9de349ea6a4a3f0583c5aa54553f19956067e04de3607438d83de99dbc90,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0063-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0064-to-too-two-01,TO_TOO_TWO,08607be4723ead800e7f071a13bafeb8a69eeabc81df727fd8e16421f5d54bf5,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0064-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0065-to-too-two-01,TO_TOO_TWO,5d844bdeaa8174916fe9db76fe0955a288ac1df751b1d14d6d9bfffa2daf9102,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0065-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0065-to-too-two-02,TO_TOO_TWO,ccde7a714f383e070b41b89ca7a35c00acf6aee13ed473a8bfc85df65b59eef8,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0065-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0066-to-too-two-01,TO_TOO_TWO,49fb1b178e80a5b23d00dd83589c2d7f1553e1c23fdd9ed2df4bcdcc74b6ee82,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0066-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0067-to-too-two-01,TO_TOO_TWO,18afe404b9cf70c4a93ce06dc46cd3db8cc661c3b7fc4e8ba496e8e9fd425139,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0067-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0068-to-too-two-01,TO_TOO_TWO,963ffdad4df8cb45411a2b259674426cb589ab30468708c69d1d49c06e7a512d,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0068-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0068-to-too-two-02,TO_TOO_TWO,ad7caeaceb38d225aa0f009a0987f1786f5920f360d1336ef06b394b3b3e8d98,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0068-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0069-to-too-two-01,TO_TOO_TWO,de42089ff7bfa5647c3348a96077152fbdd361e6deec9a294e768e8990a56694,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0069-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0070-to-too-two-01,TO_TOO_TWO,cafd593b2a544fcf1a8674cdd07bc396687dedd5846719e6a0ce6d945e0a61ce,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0070-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0071-to-too-two-01,TO_TOO_TWO,63abbaecca036b92e44162d7e7100fb3405c291618e72e9eafec81cce3b0b6dd,VALID,,true,infinitive,governed_infinitive,[],non-gold-v3-to-too-two-0071-to-too-two-01,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
1,v3-to-too-two-0071-to-too-two-02,TO_TOO_TWO,a0456783918d501af92f882094df28ea3e4b9af13ca7bfd307fe3e6154dcdc19,VALID,,true,additive,clause_additive,[],non-gold-v3-to-too-two-0071-to-too-two-02,Katie Sanderson,2026-09-10T18:03:04Z,true,false,Katie Sanderson reviewed and copied this human decision.
