word_key,normalised_word,display_word,match_type,matched_forms,selection_reason,morpholex_segments,morpholex_pos,morpholex_nmorph,morpholex_prs_signature,derived_morphemes,derived_morphology_notes,confidence,review_status,needs_human_review_note
like_en_gb,like,like,exact,like,Exact MorphoLex row used.,{(like)},minor|VB|NN|JJ,1,"0,1,0",like: root:like,"MorphoLex-en exact evidence: [like; POS=minor|VB|NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(like)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
liked_en_gb,liked,liked,exact,liked,Exact MorphoLex row used.,{(like)},VB,1,"0,1,0",liked: root:like,"Drop final e before adding -ed: like -> liked. | MorphoLex-en exact evidence: [liked; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(like)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
lip_en_gb,lip,lip,exact,lip,Exact MorphoLex row used.,{(lip)},NN,1,"0,1,0",lip: root:lip,"MorphoLex-en exact evidence: [lip; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(lip)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
little_en_gb,little,little,exact,little,Exact MorphoLex row used.,{(little)},JJ|RB|NN,1,"0,1,0",little: root:little,"MorphoLex-en exact evidence: [little; POS=JJ|RB|NN; Nmorph=1; PRS=0,1,0; segmentation={(little)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
live_en_gb,live,live,exact,live,Exact MorphoLex row used.,{(live)},VB,1,"0,1,0",live: root:live,"MorphoLex-en exact evidence: [live; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(live)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
loaf_en_gb,loaf,loaf,exact,loaf,Exact MorphoLex row used.,{(loaf)},NN|VB,1,"0,1,0",loaf: root:loaf,"MorphoLex-en exact evidence: [loaf; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(loaf)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
log_en_gb,log,log,exact,log,Exact MorphoLex row used.,{(log)},NN|VB,1,"0,1,0",log: root:log,"MorphoLex-en exact evidence: [log; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(log)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
long_en_gb,long,long,exact,long,Exact MorphoLex row used.,{(long)},JJ|RB|NN|VB,1,"0,1,0",long: root:long,"MorphoLex-en exact evidence: [long; POS=JJ|RB|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(long)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
look_en_gb,look,look,exact,look,Exact MorphoLex row used.,{(look)},VB|NN,1,"0,1,0",look: root:look,"MorphoLex-en exact evidence: [look; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(look)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
looked_en_gb,looked,looked,exact,looked,Exact MorphoLex row used.,{(look)},VB,1,"0,1,0",looked: root:look,"MorphoLex-en exact evidence: [looked; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(look)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
looking_en_gb,looking,looking,exact,looking,Exact MorphoLex row used.,{(look)},VB|NN,1,"0,1,0",looking: root:look,"MorphoLex-en exact evidence: [looking; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(look)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
love_en_gb,love,love,exact,love,Exact MorphoLex row used.,{(love)},NN|VB,1,"0,1,0",love: root:love,"MorphoLex-en exact evidence: [love; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(love)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
lunch_en_gb,lunch,lunch,exact,lunch,Exact MorphoLex row used.,{(lunch)},NN|VB,1,"0,1,0",lunch: root:lunch,"MorphoLex-en exact evidence: [lunch; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(lunch)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
machine_en_gb,machine,machine,exact,machine,Exact MorphoLex row used.,{(machine)},NN|VB,1,"0,1,0",machine: root:machine,"MorphoLex-en exact evidence: [machine; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(machine)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mack_en_gb,mack,mack,exact,mack,Exact MorphoLex row used.,{(mack)},NN,1,"0,1,0",mack: root:mack,"MorphoLex-en exact evidence: [mack; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(mack)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
made_en_gb,made,made,exact,made,Exact MorphoLex row used.,{(make)},VB|NN,1,"0,1,0",made: root:make,"MorphoLex-en exact evidence: [made; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(make)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
magic_en_gb,magic,magic,exact,magic,Exact MorphoLex row used.,{(magic)},NN|VB,1,"0,1,0",magic: root:magic,"MorphoLex-en exact evidence: [magic; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(magic)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
magician_en_gb,magician,magician,exact,magician,Exact MorphoLex row used.,{(magic)}>ian>,NN,2,"0,1,1",magician: root:magic + suffix:ian,"MorphoLex-en exact evidence: [magician; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(magic)}>ian>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
make_en_gb,make,make,exact,make,Exact MorphoLex row used.,{(make)},VB|NN,1,"0,1,0",make: root:make,"MorphoLex-en exact evidence: [make; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(make)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
making_en_gb,making,making,exact,making,Exact MorphoLex row used.,{(make)},VB|NN,1,"0,1,0",making: root:make,"Drop final e before adding -ing: make -> making. | MorphoLex-en exact evidence: [making; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(make)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mansion_en_gb,mansion,mansion,exact,mansion,Exact MorphoLex row used.,{(mansion)},NN,1,"0,1,0",mansion: root:mansion,"MorphoLex-en exact evidence: [mansion; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(mansion)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
many_en_gb,many,many,exact,many,Exact MorphoLex row used.,{(many)},JJ|NN|minor,1,"0,1,0",many: root:many,"MorphoLex-en exact evidence: [many; POS=JJ|NN|minor; Nmorph=1; PRS=0,1,0; segmentation={(many)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
map_en_gb,map,map,exact,map,Exact MorphoLex row used.,{(map)},NN|VB,1,"0,1,0",map: root:map,"MorphoLex-en exact evidence: [map; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(map)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mapped_en_gb,Mapped,Mapped,exact,mapped,Exact MorphoLex row used.,{(map)},VB,1,"0,1,0",mapped: root:map,"MorphoLex-en exact evidence: [mapped; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(map)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mask_en_gb,mask,mask,exact,mask,Exact MorphoLex row used.,{(mask)},NN|VB,1,"0,1,0",mask: root:mask,"MorphoLex-en exact evidence: [mask; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(mask)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mat_en_gb,mat,mat,exact,mat,Exact MorphoLex row used.,{(mat)},NN,1,"0,1,0",mat: root:mat,"MorphoLex-en exact evidence: [mat; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(mat)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
match_en_gb,match,match,exact,match,Exact MorphoLex row used.,{(match)},NN|VB,1,"0,1,0",match: root:match,"MorphoLex-en exact evidence: [match; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(match)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
may_en_gb,may,may,exact,may,Exact MorphoLex row used.,{(may)},VB|NN,1,"0,1,0",may: root:may,"MorphoLex-en exact evidence: [may; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(may)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
me_en_gb,me,me,exact,me,Exact MorphoLex row used.,{(me)},minor,1,"0,1,0",me: root:me,"MorphoLex-en exact evidence: [me; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(me)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mention_en_gb,mention,mention,exact,mention,Exact MorphoLex row used.,{(mention)},VB|NN,1,"0,1,0",mention: root:mention,"MorphoLex-en exact evidence: [mention; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(mention)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
message_en_gb,message,message,exact,message,Exact MorphoLex row used.,{(message)},NN,1,"0,1,0",message: root:message,"MorphoLex-en exact evidence: [message; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(message)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mice_en_gb,mice,mice,exact,mice,Exact MorphoLex row used.,{(mice)},NN,1,"0,1,0",mice: root:mice,"MorphoLex-en exact evidence: [mice; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(mice)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
middle_en_gb,middle,middle,exact,middle,Exact MorphoLex row used.,{(middle)},NN|JJ,1,"0,1,0",middle: root:middle,"MorphoLex-en exact evidence: [middle; POS=NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(middle)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
milk_en_gb,milk,milk,exact,milk,Exact MorphoLex row used.,{(milk)},NN|VB,1,"0,1,0",milk: root:milk,"MorphoLex-en exact evidence: [milk; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(milk)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mind_en_gb,mind,mind,exact,mind,Exact MorphoLex row used.,{(mind)},NN|VB,1,"0,1,0",mind: root:mind,"MorphoLex-en exact evidence: [mind; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(mind)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
misread_en_gb,misread,misread,exact,misread,Exact MorphoLex row used.,<mis<{(read)},VB,2,"1,1,0",misread: prefix:mis + root:read,"MorphoLex-en exact evidence: [misread; POS=VB; Nmorph=2; PRS=1,1,0; segmentation=<mis<{(read)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
miss_en_gb,miss,miss,exact,miss,Exact MorphoLex row used.,{(miss)},VB|NN,1,"0,1,0",miss: root:miss,"MorphoLex-en exact evidence: [miss; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(miss)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mission_en_gb,mission,mission,exact,mission,Exact MorphoLex row used.,{(mission)},NN,1,"0,1,0",mission: root:mission,"MorphoLex-en exact evidence: [mission; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(mission)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
misspell_en_gb,misspell,misspell,exact,misspell,Exact MorphoLex row used.,<mis<{(spell)},VB,2,"1,1,0",misspell: prefix:mis + root:spell,"MorphoLex-en exact evidence: [misspell; POS=VB; Nmorph=2; PRS=1,1,0; segmentation=<mis<{(spell)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mistake_en_gb,mistake,mistake,exact,mistake,Exact MorphoLex row used.,{<mis<(take)},NN|VB,2,"1,1,0",mistake: prefix:mis + root:take,"MorphoLex-en exact evidence: [mistake; POS=NN|VB; Nmorph=2; PRS=1,1,0; segmentation={<mis<(take)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
money_en_gb,money,money,exact,money,Exact MorphoLex row used.,{(money)},NN,1,"0,1,0",money: root:money,"MorphoLex-en exact evidence: [money; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(money)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
moon_en_gb,moon,moon,exact,moon,Exact MorphoLex row used.,{(moon)},NN|VB,1,"0,1,0",moon: root:moon,"MorphoLex-en exact evidence: [moon; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(moon)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mop_en_gb,mop,mop,exact,mop,Exact MorphoLex row used.,{(mop)},NN|VB,1,"0,1,0",mop: root:mop,"MorphoLex-en exact evidence: [mop; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(mop)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
more_en_gb,more,more,exact,more,Exact MorphoLex row used.,{(more)},JJ|RB,1,"0,1,0",more: root:more,"MorphoLex-en exact evidence: [more; POS=JJ|RB; Nmorph=1; PRS=0,1,0; segmentation={(more)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
moth_en_gb,moth,moth,exact,moth,Exact MorphoLex row used.,{(moth)},NN,1,"0,1,0",moth: root:moth,"MorphoLex-en exact evidence: [moth; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(moth)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mother_en_gb,mother,mother,exact,mother,Exact MorphoLex row used.,{(mother)},NN,1,"0,1,0",mother: root:mother,"MorphoLex-en exact evidence: [mother; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(mother)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mouse_en_gb,mouse,mouse,exact,mouse,Exact MorphoLex row used.,{(mouse)},NN,1,"0,1,0",mouse: root:mouse,"MorphoLex-en exact evidence: [mouse; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(mouse)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
move_en_gb,move,move,exact,move,Exact MorphoLex row used.,{(move)},VB|NN,1,"0,1,0",move: root:move,"MorphoLex-en exact evidence: [move; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(move)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
much_en_gb,much,much,exact,much,Exact MorphoLex row used.,{(much)},JJ|RB,1,"0,1,0",much: root:much,"MorphoLex-en exact evidence: [much; POS=JJ|RB; Nmorph=1; PRS=0,1,0; segmentation={(much)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
mud_en_gb,mud,mud,exact,mud,Exact MorphoLex row used.,{(mud)},NN,1,"0,1,0",mud: root:mud,"MorphoLex-en exact evidence: [mud; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(mud)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
music_en_gb,music,music,exact,music,Exact MorphoLex row used.,{(music)},NN,1,"0,1,0",music: root:music,"MorphoLex-en exact evidence: [music; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(music)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
musical_en_gb,musical,musical,exact,musical,Exact MorphoLex row used.,{(music)}>al>,JJ|NN,2,"0,1,1",musical: root:music + suffix:al,"MorphoLex-en exact evidence: [musical; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(music)}>al>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
musician_en_gb,musician,musician,exact,musician,Exact MorphoLex row used.,{(music)}>ian>,NN,2,"0,1,1",musician: root:music + suffix:ian,"MorphoLex-en exact evidence: [musician; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(music)}>ian>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
my_en_gb,my,my,exact,my,Exact MorphoLex row used.,{(my)},minor,1,"0,1,0",my: root:my,"MorphoLex-en exact evidence: [my; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(my)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
national_en_gb,national,national,exact,national,Exact MorphoLex row used.,{(nation)}>al>,JJ|NN,2,"0,1,1",national: root:nation + suffix:al,"MorphoLex-en exact evidence: [national; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(nation)}>al>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
natural_en_gb,natural,natural,exact,natural,Exact MorphoLex row used.,{(nature)>al>},JJ|NN,2,"0,1,1",natural: root:nature + suffix:al,"Word family nature/natural; spelling and sound change across the related forms. | MorphoLex-en exact evidence: [natural; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(nature)>al>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
nature_en_gb,nature,nature,exact,nature,Exact MorphoLex row used.,{(nature)},NN,1,"0,1,0",nature: root:nature,"MorphoLex-en exact evidence: [nature; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(nature)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
nature_natural_en_gb,nature/natural,nature/natural,combined_review_components,nature | natural,"No exact MorphoLex row; component MorphoLex rows used for compound, contraction, or combined canonical review form.",{(nature)} | {(nature)>al>},NN | JJ|NN,1 | 2,"0,1,0 | 0,1,1",nature: root:nature; natural: root:nature + suffix:al,"MorphoLex-en combined_review_components evidence: [nature; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(nature)}] [natural; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(nature)>al>}] Selection note: No exact MorphoLex row; component MorphoLex rows used for compound, contraction, or combined canonical review form.",low,approved_for_first_exposure,Review non-exact component/normalized morphology before treating as final teaching explanation.
near_en_gb,near,near,exact,near,Exact MorphoLex row used.,{(near)},minor|JJ|VB|RB,1,"0,1,0",near: root:near,"MorphoLex-en exact evidence: [near; POS=minor|JJ|VB|RB; Nmorph=1; PRS=0,1,0; segmentation={(near)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
needed_en_gb,needed,needed,exact,needed,Exact MorphoLex row used.,{(need)},VB,1,"0,1,0",needed: root:need,"MorphoLex-en exact evidence: [needed; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(need)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
neighbour_en_gb,neighbour,neighbour,exact,neighbour,Exact MorphoLex row used.,{(neighbour)},NN,1,"0,1,0",neighbour: root:neighbour,"MorphoLex-en exact evidence: [neighbour; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(neighbour)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
nervous_en_gb,nervous,nervous,exact,nervous,Exact MorphoLex row used.,{(nerve)}>ious>,JJ|NN,2,"0,1,1",nervous: root:nerve + suffix:ious,"MorphoLex-en exact evidence: [nervous; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(nerve)}>ious>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
net_en_gb,net,net,exact,net,Exact MorphoLex row used.,{(net)},JJ|NN|VB,1,"0,1,0",net: root:net,"MorphoLex-en exact evidence: [net; POS=JJ|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(net)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
new_en_gb,new,new,exact,new,Exact MorphoLex row used.,{(new)},JJ|NN,1,"0,1,0",new: root:new,"MorphoLex-en exact evidence: [new; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(new)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
nice_en_gb,nice,nice,exact,nice,Exact MorphoLex row used.,{(nice)},JJ,1,"0,1,0",nice: root:nice,"MorphoLex-en exact evidence: [nice; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(nice)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
nicer_en_gb,nicer,nicer,exact,nicer,Exact MorphoLex row used.,{(nice)}>er>,JJ,2,"0,1,1",nicer: root:nice + suffix:er,"MorphoLex-en exact evidence: [nicer; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(nice)}>er>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
nicest_en_gb,nicest,nicest,exact,nicest,Exact MorphoLex row used.,{(nice)}>est>,JJ,2,"0,1,1",nicest: root:nice + suffix:est,"MorphoLex-en exact evidence: [nicest; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(nice)}>est>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
night_en_gb,night,night,exact,night,Exact MorphoLex row used.,{(night)},NN,1,"0,1,0",night: root:night,"MorphoLex-en exact evidence: [night; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(night)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
no_en_gb,no,no,exact,no,Exact MorphoLex row used.,{(no)},minor|RB,1,"0,1,0",no: root:no,"MorphoLex-en exact evidence: [no; POS=minor|RB; Nmorph=1; PRS=0,1,0; segmentation={(no)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
nose_en_gb,nose,nose,exact,nose,Exact MorphoLex row used.,{(nose)},NN|VB,1,"0,1,0",nose: root:nose,"MorphoLex-en exact evidence: [nose; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(nose)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
now_en_gb,now,now,exact,now,Exact MorphoLex row used.,{(now)},RB|JJ|NN,1,"0,1,0",now: root:now,"MorphoLex-en exact evidence: [now; POS=RB|JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(now)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
nurse_en_gb,nurse,nurse,exact,nurse,Exact MorphoLex row used.,{(nurse)},NN|VB,1,"0,1,0",nurse: root:nurse,"MorphoLex-en exact evidence: [nurse; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(nurse)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
object_en_gb,object,object,exact,object,Exact MorphoLex row used.,{<ob<(ject)},NN,2,"1,1,0",object: prefix:ob + root:ject,"MorphoLex-en exact evidence: [object; POS=NN; Nmorph=2; PRS=1,1,0; segmentation={<ob<(ject)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
occur_en_gb,occur,occur,exact,occur,Exact MorphoLex row used.,{(occur)},VB,1,"0,1,0",occur: root:occur,"MorphoLex-en exact evidence: [occur; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(occur)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
of_en_gb,of,of,exact,of,Exact MorphoLex row used.,{(of)},minor,1,"0,1,0",of: root:of,"MorphoLex-en exact evidence: [of; POS=minor; Nmorph=1; PRS=0,1,0; segmentation={(of)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
off_en_gb,off,off,exact,off,Exact MorphoLex row used.,{(off)},minor|NN|JJ|VB,1,"0,1,0",off: root:off,"MorphoLex-en exact evidence: [off; POS=minor|NN|JJ|VB; Nmorph=1; PRS=0,1,0; segmentation={(off)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
official_en_gb,official,official,exact,official,Exact MorphoLex row used.,{(office)>al>},JJ|NN,2,"0,1,1",official: root:office + suffix:al,"MorphoLex-en exact evidence: [official; POS=JJ|NN; Nmorph=2; PRS=0,1,1; segmentation={(office)>al>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
old_en_gb,old,old,exact,old,Exact MorphoLex row used.,{(old)},JJ|NN,1,"0,1,0",old: root:old,"MorphoLex-en exact evidence: [old; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(old)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
once_en_gb,once,once,exact,once,Exact MorphoLex row used.,{(once)},RB|NN,1,"0,1,0",once: root:once,"MorphoLex-en exact evidence: [once; POS=RB|NN; Nmorph=1; PRS=0,1,0; segmentation={(once)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
one_en_gb,one,one,exact,one,Exact MorphoLex row used.,{(one)},minor|NN,1,"0,1,0",one: root:one,"MorphoLex-en exact evidence: [one; POS=minor|NN; Nmorph=1; PRS=0,1,0; segmentation={(one)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
opened_en_gb,opened,opened,exact,opened,Exact MorphoLex row used.,{(open)},VB,1,"0,1,0",opened: root:open,"MorphoLex-en exact evidence: [opened; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(open)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
opinion_en_gb,opinion,opinion,exact,opinion,Exact MorphoLex row used.,{(opinion)},NN,1,"0,1,0",opinion: root:opinion,"MorphoLex-en exact evidence: [opinion; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(opinion)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
oppose_en_gb,oppose,oppose,exact,oppose,Exact MorphoLex row used.,{<o<(pose)},VB,2,"1,1,0",oppose: prefix:o + root:pose,"MorphoLex-en exact evidence: [oppose; POS=VB; Nmorph=2; PRS=1,1,0; segmentation={<o<(pose)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
option_en_gb,option,option,exact,option,Exact MorphoLex row used.,{(option)},NN|VB,1,"0,1,0",option: root:option,"MorphoLex-en exact evidence: [option; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(option)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
orange_en_gb,orange,orange,exact,orange,Exact MorphoLex row used.,{(orange)},JJ|NN,1,"0,1,0",orange: root:orange,"MorphoLex-en exact evidence: [orange; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(orange)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
out_en_gb,out,out,exact,out,Exact MorphoLex row used.,{(out)},minor|JJ,1,"0,1,0",out: root:out,"MorphoLex-en exact evidence: [out; POS=minor|JJ; Nmorph=1; PRS=0,1,0; segmentation={(out)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
own_en_gb,own,own,exact,own,Exact MorphoLex row used.,{(own)},JJ|VB,1,"0,1,0",own: root:own,"MorphoLex-en exact evidence: [own; POS=JJ|VB; Nmorph=1; PRS=0,1,0; segmentation={(own)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
package_en_gb,package,package,exact,package,Exact MorphoLex row used.,{(pack)}>age>,NN,2,"0,1,1",package: root:pack + suffix:age,"MorphoLex-en exact evidence: [package; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(pack)}>age>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
page_en_gb,page,page,exact,page,Exact MorphoLex row used.,{(page)},NN|VB,1,"0,1,0",page: root:page,"MorphoLex-en exact evidence: [page; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(page)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
paint_en_gb,paint,paint,exact,paint,Exact MorphoLex row used.,{(paint)},NN|VB,1,"0,1,0",paint: root:paint,"MorphoLex-en exact evidence: [paint; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(paint)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
