word_key,micro_skill_key,micro_skill_role,difficulty_band,evidence_weight,display_order,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,drop_reason
sit_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_I,diagnostic,medium,0.5,2005,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling set -> sit; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
pin_en_gb,D4_PG_CVC_SHORT_VOWELS_SHORT_I,diagnostic,medium,0.5,2006,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling pan -> pin; resolver_visible_candidate remains FALSE.",low,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
cough_en_gb,D4_PG_F_SOUND_CHOICES_GH,diagnostic,medium,0.5,3031,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: cof.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
laugh_en_gb,D4_PG_F_SOUND_CHOICES_GH,diagnostic,medium,0.5,3082,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: laf.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
rough_en_gb,D4_PG_F_SOUND_CHOICES_GH,diagnostic,medium,0.5,3120,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: ruff.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
phone_en_gb,D4_PG_F_SOUND_CHOICES_PH,diagnostic,medium,0.5,3103,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: fone.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
photo_en_gb,D4_PG_F_SOUND_CHOICES_PH,diagnostic,medium,0.5,3104,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: foto.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
giraffe_en_gb,D4_PG_J_SOUND_CHOICES_G_SOFT_EIY,diagnostic,medium,0.5,3057,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: giraff.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
gym_en_gb,D4_PG_J_SOUND_CHOICES_G_SOFT_EIY,diagnostic,medium,0.5,3064,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: jym.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
chemist_en_gb,D4_PG_K_SOUND_CHOICES_CH_GREEK,diagnostic,medium,0.5,3023,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: khemist.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
school_en_gb,D4_PG_K_SOUND_CHOICES_CH_GREEK,diagnostic,medium,0.5,3125,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 2 misspelling seed row(s), including: scool, skool.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
break_en_gb,D4_PG_LONG_AI_EA_COMMON,diagnostic,medium,0.5,3013,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: brake.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
great_en_gb,D4_PG_LONG_AI_EA_COMMON,diagnostic,medium,0.5,3062,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: grait.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
play_en_gb,D4_PG_LONG_AI_FINAL_AY,diagnostic,medium,0.5,2013,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling plai -> play; resolver_visible_candidate remains FALSE.",high,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
day_en_gb,D4_PG_LONG_AI_FINAL_AY,diagnostic,medium,0.5,2014,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling dae -> day; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
rain_en_gb,D4_PG_LONG_AI_MEDIAL_AI,diagnostic,medium,0.5,2015,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling rayn -> rain; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
train_en_gb,D4_PG_LONG_AI_MEDIAL_AI,diagnostic,medium,0.5,2016,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling trane -> train; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
rain_en_gb,D4_PG_LONG_AI_MEDIAL_AI,diagnostic,medium,0.5,3115,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: rane.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
snail_en_gb,D4_PG_LONG_AI_MEDIAL_AI,diagnostic,medium,0.5,3130,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: snale.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
train_en_gb,D4_PG_LONG_AI_MEDIAL_AI,diagnostic,medium,0.5,3148,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: trane.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
boat_en_gb,D4_PG_LONG_OA_OA,diagnostic,medium,0.5,2017,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Diagnostic misspelling bote -> boat; resolver_visible_candidate remains FALSE.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
boat_en_gb,D4_PG_LONG_OA_OA,diagnostic,medium,0.5,3011,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: boet.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
road_en_gb,D4_PG_LONG_OA_OA,diagnostic,medium,0.5,3118,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: rote.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
grow_en_gb,D4_PG_LONG_OA_OW_FINAL,diagnostic,medium,0.5,3063,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: gro.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
snow_en_gb,D4_PG_LONG_OA_OW_FINAL,diagnostic,medium,0.5,3131,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: sno.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
words_en_gb,D4_PG_R_CONTROLLED_WOR_ER,diagnostic,medium,0.5,3164,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: wurds.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
work_en_gb,D4_PG_R_CONTROLLED_WOR_ER,diagnostic,medium,0.5,3165,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: wurk.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
world_en_gb,D4_PG_R_CONTROLLED_WOR_ER,diagnostic,medium,0.5,3166,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 2 misspelling seed row(s), including: wurld, werld.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
cent_en_gb,D4_PG_S_SOUND_CHOICES_C_SOFT,diagnostic,medium,0.5,3022,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: sent.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
circle_en_gb,D4_PG_S_SOUND_CHOICES_C_SOFT,diagnostic,medium,0.5,3024,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: sircle.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
city_en_gb,D4_PG_S_SOUND_CHOICES_C_SOFT,diagnostic,medium,0.5,3026,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: sity.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
calendar_en_gb,D4_SCHWA_FINAL_AR_FINAL,diagnostic,medium,0.5,3019,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: calender.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
grammar_en_gb,D4_SCHWA_FINAL_AR_FINAL,diagnostic,medium,0.5,3060,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: grammer.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
sofa_en_gb,D4_SCHWA_FINAL_A_FINAL,diagnostic,medium,0.5,3133,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: sofer.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
teacher_en_gb,D4_SCHWA_FINAL_ER_FINAL,diagnostic,medium,0.5,3140,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: teacha.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
doctor_en_gb,D4_SCHWA_FINAL_OR_FINAL,diagnostic,medium,0.5,3042,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: docter.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
different_en_gb,D4_SCHWA_MEDIAL_COMMON_WEAK_VOWELS,diagnostic,medium,0.5,3039,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: diffrent.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
every_en_gb,D4_SCHWA_MEDIAL_COMMON_WEAK_VOWELS,diagnostic,medium,0.5,3048,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: evry.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
family_en_gb,D4_SCHWA_MEDIAL_COMMON_WEAK_VOWELS,diagnostic,medium,0.5,3051,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: famly.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
separate_en_gb,D4_SCHWA_MEDIAL_COMMON_WEAK_VOWELS,diagnostic,medium,0.5,3126,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: seperate.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
actual_en_gb,D4_SCHWA_MEDIAL_NATURAL_ACTUAL,diagnostic,medium,0.5,3003,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: actul.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
factual_en_gb,D4_SCHWA_MEDIAL_NATURAL_ACTUAL,diagnostic,medium,0.5,3050,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: factul.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
natural_en_gb,D4_SCHWA_MEDIAL_NATURAL_ACTUAL,diagnostic,medium,0.5,3097,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: natral.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
ritual_en_gb,D4_SCHWA_MEDIAL_NATURAL_ACTUAL,diagnostic,medium,0.5,3117,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: rituel.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
official_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_CIAL,diagnostic,medium,0.5,3098,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: offical.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
social_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_CIAL,diagnostic,medium,0.5,3132,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: sosial.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
magician_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_CIAN,diagnostic,medium,0.5,3089,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: magishan.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
musician_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_CIAN,diagnostic,medium,0.5,3095,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: musican.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
politician_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_CIAN,diagnostic,medium,0.5,3108,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: politican.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
confusion_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_SION,diagnostic,medium,0.5,3029,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: confushon.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
decision_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_SION,diagnostic,medium,0.5,3038,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: decison.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
extension_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_SION,diagnostic,medium,0.5,3049,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: extention.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
essential_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_TIAL,diagnostic,medium,0.5,3047,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: essentail.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
potential_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_TIAL,diagnostic,medium,0.5,3111,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: potensial.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
attention_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_TION,diagnostic,medium,0.5,3006,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: attension.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
invention_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_TION,diagnostic,medium,0.5,3074,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: invetion.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
station_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_TION,diagnostic,medium,0.5,3134,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 2 misspelling seed row(s), including: staton, stasion.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
creature_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_TURE,diagnostic,medium,0.5,3033,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: creacher.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
future_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_TURE,diagnostic,medium,0.5,3056,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: futer.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
picture_en_gb,D4_SYL_FINAL_STABLE_SYLLABLES_TURE,diagnostic,medium,0.5,3105,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth. Aggregates 1 misspelling seed row(s), including: pictuer.",medium,in_review,Role 'diagnostic' is outside simplified Teaching Dictionary ownership.
