word_key,normalised_word,display_word,dialect_code,current_frequency_band,recommended_frequency_band,frequency_primary_source,frequency_source_used,frequency_match_status,frequency_evidence,bnc_fallback_match_status,bnc_fallback_evidence,bnc_wordfreq_band_comparison_status,current_age_band,recommended_age_band,aoa_evidence_status,recommendation_status,review_notes,recommended_age_number_unrounded,recommended_age_number,age_source_status,aoa_median_age,aoa_meaning_row_count,uk_curriculum_age,age_review_flags
theme_en_gb,theme,theme,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.62,exact,BNC frequency=39; rank=2652; band=medium,disagree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,10.5,3,5,multiple_meanings_review|aoa_uk_difference_over_2_years
then_en_gb,then,then,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.07,exact,BNC frequency=1607; rank=65; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,10.5,7,5,multiple_meanings_review|aoa_uk_difference_over_2_years
there_en_gb,there,there,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.31,exact,BNC frequency=3278; rank=37; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,10.5,3,5,multiple_meanings_review|aoa_uk_difference_over_2_years
thermometer_en_gb,thermometer,thermometer,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.22,unmatched,,comparison_only,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
these_en_gb,these,these,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.04,exact,BNC frequency=1254; rank=80; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,10.5,2,5,multiple_meanings_review|aoa_uk_difference_over_2_years
they_d_en_gb,they'd,they'd,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.39,unmatched,,comparison_only,candidate_review,mid_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,14.5,15,aoa_only,14.5,2,,multiple_meanings_review
they_en_gb,they,they,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.5,exact,BNC frequency=4332; rank=29; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6.62,7,aoa_and_uk,8.25,2,5,multiple_meanings_review|aoa_uk_difference_over_2_years
they_ll_en_gb,they'll,they'll,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.71,unmatched,,comparison_only,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_and_uk,6,1,6,
they_re_en_gb,they’re,they’re,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.47,unmatched,,comparison_only,candidate_review,early_primary,uk_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,uk_only,,0,6,
thick_en_gb,thick,thick,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.46,exact,BNC frequency=46; rank=2269; band=medium,disagree,candidate_review,middle_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.5,9,aoa_only,8.5,7,,multiple_meanings_review
thin_en_gb,thin,thin,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.47,exact,BNC frequency=51; rank=2067; band=medium,disagree,candidate_review,middle_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.5,9,aoa_only,8.5,9,,multiple_meanings_review
thing_en_gb,thing,thing,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.72,exact,BNC frequency=352; rank=252; band=high,agree,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
third_en_gb,third,third,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.32,exact,BNC frequency=211; rank=467; band=high,agree,candidate_review,early_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,3,,multiple_meanings_review
this_en_gb,this,this,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.82,exact,BNC frequency=4623; rank=25; band=high,agree,candidate_review,middle_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,9.25,9,aoa_only,9.25,2,,multiple_meanings_review
through_en_gb,through,through,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.87,exact,BNC frequency=838; rank=117; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,9.25,9,aoa_and_uk,10.5,5,8,multiple_meanings_review|aoa_uk_difference_over_2_years
throw_en_gb,throw,throw,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.83,exact,BNC frequency=31; rank=3190; band=medium,disagree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.75,9,aoa_and_uk,12.5,7,5,multiple_meanings_review|aoa_uk_difference_over_2_years
thumb_en_gb,thumb,thumb,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.01,exact,BNC frequency=11; rank=6804; band=medium,disagree,candidate_review,upper_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,9.75,10,aoa_and_uk,10.5,5,9,multiple_meanings_review
tick_en_gb,tick,tick,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.8,unmatched,,comparison_only,candidate_review,mid_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,13.5,14,aoa_only,13.5,6,,multiple_meanings_review
tie_en_gb,tie,tie,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.51,exact,BNC frequency=29; rank=3363; band=medium,disagree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,5.5,6,aoa_and_uk,6,5,5,multiple_meanings_review
tying_en_gb,tying,tying,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.68,unmatched,,comparison_only,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
tiger_en_gb,tiger,tiger,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.3,unmatched,,comparison_only,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
time_en_gb,time,time,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.29,exact,BNC frequency=1542; rank=68; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6.75,7,aoa_and_uk,8.5,11,5,multiple_meanings_review|aoa_uk_difference_over_2_years
to_en_gb,to,to,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=7.43,exact,BNC frequency=25627; rank=4; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6.75,7,aoa_and_uk,8.5,5,5,multiple_meanings_review|aoa_uk_difference_over_2_years
toad_en_gb,toad,toad,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.34,unmatched,,comparison_only,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,5.5,6,aoa_and_uk,6,1,5,
toast_en_gb,toast,toast,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.96,unmatched,,comparison_only,candidate_review,middle_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.5,9,aoa_only,8.5,5,,multiple_meanings_review
toe_en_gb,toe,toe,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.07,unmatched,,comparison_only,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,5.5,6,aoa_and_uk,6,1,5,
too_en_gb,too,too,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.95,exact,BNC frequency=701; rank=133; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.25,7,aoa_and_uk,8.5,3,6,multiple_meanings_review|aoa_uk_difference_over_2_years
tough_en_gb,tough,tough,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.77,exact,BNC frequency=32; rank=3107; band=medium,disagree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.75,9,aoa_and_uk,10.5,8,7,multiple_meanings_review|aoa_uk_difference_over_2_years
towards_en_gb,towards,towards,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.06,exact,BNC frequency=286; rank=315; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.25,7,aoa_and_uk,8.5,2,6,multiple_meanings_review|aoa_uk_difference_over_2_years
toy_en_gb,toy,toy,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.3,unmatched,,comparison_only,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.25,8,aoa_and_uk,11.5,4,5,multiple_meanings_review|aoa_uk_difference_over_2_years
train_en_gb,train,train,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.96,exact,BNC frequency=81; rank=1323; band=medium,disagree,candidate_review,lower_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,12.5,13,aoa_only,12.5,7,,multiple_meanings_review
tray_en_gb,tray,tray,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.75,exact,BNC frequency=14; rank=5713; band=medium,agree,candidate_review,upper_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,9.5,10,aoa_only,9.5,2,,multiple_meanings_review
tree_en_gb,tree,tree,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.85,exact,BNC frequency=64; rank=1666; band=medium,disagree,candidate_review,upper_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,10.75,11,aoa_and_uk,16.5,3,5,multiple_meanings_review|aoa_uk_difference_over_2_years
triangle_en_gb,triangle,triangle,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.93,unmatched,,comparison_only,candidate_review,lower_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,12.5,13,aoa_only,12.5,2,,multiple_meanings_review
tried_en_gb,tried,tried,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.16,exact,BNC frequency=150; rank=679; band=high,agree,candidate_review,early_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.25,7,aoa_only,7.25,2,,multiple_meanings_review
tries_en_gb,tries,tries,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.53,exact,BNC frequency=15; rank=5438; band=medium,disagree,candidate_review,early_primary,uk_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,uk_only,,0,6,
true_en_gb,TRUE,TRUE,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.4,exact,BNC frequency=181; rank=553; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6.75,7,aoa_and_uk,8.5,5,5,multiple_meanings_review|aoa_uk_difference_over_2_years
try_en_gb,try,try,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.5,exact,BNC frequency=213; rank=463; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,9.5,6,6,multiple_meanings_review|aoa_uk_difference_over_2_years
tune_en_gb,tune,tune,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.27,exact,BNC frequency=14; rank=5716; band=medium,disagree,candidate_review,upper_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,9.75,10,aoa_and_uk,14.5,3,5,multiple_meanings_review|aoa_uk_difference_over_2_years
turn_en_gb,turn,turn,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.32,exact,BNC frequency=210; rank=468; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,10.5,9,5,multiple_meanings_review|aoa_uk_difference_over_2_years
turtle_en_gb,turtle,turtle,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.91,unmatched,,comparison_only,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
twenty_one_en_gb,twenty-one,twenty-one,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.64,component,BNC frequency=3071; rank=40; band=high,agree,candidate_review,early_primary,manual_uk_curriculum_fill,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Manual missing-age fill applied from Katie Sanderson missing age evidence UK curriculum fill; active canonical_words.csv age_band unchanged.,6,6,manual_uk_curriculum_fill,,0,6,compound_or_multi_form_review|manual_uk_curriculum_age_fill|source_band:age_6_7
two_en_gb,two,two,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=6.1,exact,BNC frequency=1561; rank=66; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_and_uk,6,1,6,
unfair_en_gb,unfair,unfair,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.17,exact,BNC frequency=19; rank=4573; band=medium,disagree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,5.5,6,aoa_and_uk,6,1,5,
unhappy_en_gb,unhappy,unhappy,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.06,exact,BNC frequency=19; rank=4574; band=medium,disagree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.62,8,aoa_and_uk,10.25,2,5,multiple_meanings_review|aoa_uk_difference_over_2_years
unique_en_gb,unique,unique,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.75,exact,BNC frequency=43; rank=2429; band=medium,disagree,candidate_review,upper_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,11.25,11,aoa_and_uk,14.5,1,8,aoa_uk_difference_over_2_years
unit_en_gb,unit,unit,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.95,exact,BNC frequency=109; rank=966; band=high,agree,candidate_review,lower_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,11.5,12,aoa_only,11.5,2,,multiple_meanings_review
unkind_en_gb,unkind,unkind,en-GB,medium,low,wordfreq,wordfreq,exact,wordfreq zipf=2.99,unmatched,,comparison_only,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,5.5,6,aoa_and_uk,6,1,5,
