row_number,word_key,field,removed_value,reason
417,lemon_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
418,let_s_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
419,letter_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
420,library_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
421,lie_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
422,lying_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
423,light_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
424,like_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
425,liked_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
426,lip_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
426,lip_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
426,lip_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
426,lip_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
427,little_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
428,live_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
429,loaf_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
429,loaf_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
429,loaf_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
429,loaf_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
430,log_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
431,long_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
432,look_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
433,looked_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
434,looking_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
435,love_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
436,lunch_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
436,lunch_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
436,lunch_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
436,lunch_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
437,machine_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
438,mack_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
438,mack_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
438,mack_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
438,mack_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
439,made_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
440,magic_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
441,magician_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
442,make_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
442,make_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
442,make_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
442,make_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
443,making_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
444,mansion_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
445,many_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
446,map_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
446,map_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
446,map_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
446,map_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
447,mapped_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
448,mask_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
449,mat_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
449,mat_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
449,mat_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
449,mat_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
450,match_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
451,may_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
451,may_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
451,may_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
451,may_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
452,me_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
453,mention_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
454,message_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
455,mice_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
456,middle_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
457,milk_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
458,mind_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
459,misread_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
460,miss_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
461,mission_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
462,misspell_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
463,mistake_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
464,money_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
465,moon_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
466,mop_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
466,mop_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
466,mop_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
466,mop_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
467,more_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
468,moth_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
468,moth_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
468,moth_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
468,moth_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
469,mother_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
470,mouse_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
471,move_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
472,much_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
472,much_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
472,much_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
472,much_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
473,mud_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
474,music_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
475,musical_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
476,musician_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
477,my_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
478,national_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
479,natural_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
480,nature_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
481,nature_natural_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
482,near_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
483,needed_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
484,neighbour_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
485,nervous_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
486,net_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
486,net_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
486,net_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
486,net_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
487,new_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
488,nice_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
489,nicer_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
490,nicest_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
491,night_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
492,no_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
493,nose_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
494,now_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
495,nurse_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
496,object_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
497,occur_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
498,of_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
499,off_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
500,official_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
501,old_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
502,once_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
503,one_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
504,opened_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
505,opinion_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
506,oppose_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
507,option_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
508,orange_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
509,out_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
510,own_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
511,package_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
512,page_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
513,paint_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
513,paint_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
513,paint_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
513,paint_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
514,pan_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
514,pan_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
514,pan_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
514,pan_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
515,pane_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
515,pane_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
515,pane_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
515,pane_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
516,panic_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
517,paper_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
518,park_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
519,partial_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
520,parties_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
521,passed_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
522,passion_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
523,past_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
524,path_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
524,path_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
524,path_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
524,path_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
525,payment_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
526,peace_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
527,pen_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
527,pen_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
527,pen_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
527,pen_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
528,people_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
529,person_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
530,personal_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
531,pet_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
531,pet_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
531,pet_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
531,pet_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
532,phone_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
533,photo_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
534,photograph_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
535,photography_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
536,picnic_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
537,picture_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
538,pie_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
539,piece_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
540,pilot_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
541,pin_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
541,pin_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
541,pin_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
541,pin_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
542,pink_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
543,pizza_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
544,place_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
545,plain_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
545,plain_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
545,plain_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
545,plain_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
546,plan_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
547,plane_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
547,plane_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
547,plane_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
547,plane_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
548,planned_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
549,plastic_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
550,play_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
550,play_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
550,play_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
550,play_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
551,player_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
552,played_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
553,playground_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
554,playing_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
555,plays_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
556,please_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
557,point_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
558,poisonous_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
559,politician_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
560,pool_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
561,popular_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
562,port_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
563,transport_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
564,possibility_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
565,possible_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
566,post_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
567,pot_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
568,potential_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
569,precious_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
570,preheat_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
571,pretty_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
572,preview_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
573,prey_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
574,promise_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
575,protein_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
576,prove_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
577,public_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
578,puddle_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
579,puff_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
580,pull_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
581,pupil_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
582,purple_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
583,push_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
584,put_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
585,quack_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
586,quart_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
587,quarter_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
588,quartz_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
589,queen_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
590,question_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
591,quick_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
592,quickest_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
593,quickly_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
594,quiz_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
595,rabbit_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
596,rain_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
596,rain_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
596,rain_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
596,rain_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
597,range_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
598,ray_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
598,ray_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
598,ray_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
598,ray_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
599,read_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
600,readable_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
601,reading_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
602,reads_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
603,receive_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
604,red_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
604,red_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
604,red_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
