word_key,syllables,phoneme_hint,grapheme_notes,stress_pattern,has_schwa,morphemes,morphology_notes,irregularity_notes,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status
know_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
lamb_en_gb,,,,,,,,silent mb,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
large_larger_largest_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
larger_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only. Metadata placeholder added after canonical word review; requires human review.",low,draft
largest_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only. Metadata placeholder added after canonical word review; requires human review.",low,draft
latest_en_gb,,,,,,,,,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Metadata placeholder added after canonical word review; requires human review.",low,draft
late_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
later_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
laugh_en_gb,,,,,,,,gh for f,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
laughed_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
lazy_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
leaf_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
learn_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
leaves_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
leg_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
lemon_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
let_s_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
letter_en_gb,,,,,,,,medial doubled consonant,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
library_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
lie_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
lying_en_gb,,,,,,lie + ing,Change final ie to y before -ing: lie -> lying.,ing ie to y,internal_authored,Katie Sanderson remaining blocker review,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,internal,"Human-reviewed remaining-blocker completion for Teaching Dictionary morphology/support readiness; candidate CSV only, not imported by this pass.",medium,approved_for_first_exposure
light_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
like_en_gb,,,,,,,,split digraph i-e,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth.",medium,in_review
liked_en_gb,,,,,,like + ed,Drop final e before adding -ed: like -> liked.,,internal_authored,Katie Sanderson remaining blocker review,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,internal,"Human-reviewed remaining-blocker completion for Teaching Dictionary morphology/support readiness; candidate CSV only, not imported by this pass.",medium,approved_for_first_exposure
lip_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
little_en_gb,,,,,,,,remembered double letter word,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
live_en_gb,,,,,,,,final ve,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
loaf_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
log_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
long_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
look_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
looked_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
looking_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
love_en_gb,,,,,,,,final ve,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
lunch_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
machine_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
mack_en_gb,,,,,,,,partly_irregular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
made_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
magic_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
magician_en_gb,,,,,,,,final cian,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
make_en_gb,,,,,,,,split digraph a-e,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
making_en_gb,,,,,,make + ing,Drop final e before adding -ing: make -> making.,ing drop e,internal_authored,Katie Sanderson remaining blocker review,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,internal,"Human-reviewed remaining-blocker completion for Teaching Dictionary morphology/support readiness; candidate CSV only, not imported by this pass.",medium,approved_for_first_exposure
mansion_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
many_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
map_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
mapped_en_gb,,,,,,,,,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth. Metadata placeholder added after canonical word review; requires human review.",low,draft
mask_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
mat_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
match_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
may_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
me_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
mention_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
message_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
mice_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
middle_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
milk_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
mind_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
misread_en_gb,,,,,,,,prefix mis,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
miss_en_gb,,,,,,,,final ss after short vowel,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
mission_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
misspell_en_gb,,,,,,,,prefix mis,internal_reviewed_seed,Common misspellings seed v1,docs/implementation/seed-data/common_misspellings_seed_v1.csv,,"Repo-owned curated misspelling examples; candidate evidence only, not learner evidence, resolver truth, or final teaching truth.",medium,in_review
mistake_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
money_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
moon_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
mop_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
more_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
moth_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
mother_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
mouse_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
move_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
much_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
mud_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
music_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
musical_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only. Metadata placeholder added after canonical word review; requires human review.",low,draft
musician_en_gb,,,,,,,,final cian,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
my_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
national_en_gb,,,,,,,,suffix al,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
natural_en_gb,,,,,,nature + al,Word family nature/natural; spelling and sound change across the related forms.,natural/actual weak vowel,internal_authored,Katie Sanderson remaining blocker review,docs/implementation/seed-data/teaching-dictionary/candidates/2026-06-29-phase-5-source-intake,internal,"Human-reviewed remaining-blocker completion for Teaching Dictionary morphology/support readiness; candidate CSV only, not imported by this pass.",medium,approved_for_first_exposure
nature_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
nature_natural_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
near_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
needed_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
neighbour_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
nervous_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
net_en_gb,,,,,,,,regular,internal_reviewed_seed,Canonical spelling word-map workbook v1,docs/implementation/seed-data/canonical-spelling-word-map/canonical-spelling-word-map-v1.xlsx,,"Repo-owned internal pilot word-map content metadata; locally QA-audited; not resolver, assignment, mastery, or final teaching truth.",medium,in_review
new_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
nice_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only. Metadata placeholder added after canonical word review; requires human review.",low,draft
nicer_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only. Metadata placeholder added after canonical word review; requires human review.",low,draft
nicest_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only. Metadata placeholder added after canonical word review; requires human review.",low,draft
night_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
no_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
nose_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
now_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
nurse_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
object_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
occur_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
of_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
off_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
official_en_gb,,,,,,,,final cial,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
old_en_gb,,,,,,,,,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
once_en_gb,,,,,,,,simple high-frequency tricky word,internal_reviewed_seed,Domain 4 seed expansion artifact,docs/implementation/seed-data/domain4-seed-expansion/micro-skills.json,,"Repo-owned D4 seed artifact for existing micro-skill keys, starter word banks, and seed teaching points; candidate metadata only.",medium,in_review
