"case_id","family","source_text","focus_surface","start_utf16","end_utf16","classification","intended_alternative","supported_construction_status","ambiguity_or_exclusion_reason","confidence","rationale"
"g2-its-its-0055","ITS_ITS","Once the music ended, the hall became still. The boat kept its blanket near the entrance. A partner checked the line once more.","its","59","62","","","","","",""
"g2-its-its-0215","ITS_ITS","Once the music ended, the hall became still. its enormous beside the open window. The notebook also contained two unrelated spelling slips.","its","45","48","","","","","",""
"g2-its-its-0247","ITS_ITS","The museum kept it's team near the entrance. The author was describing a real event.","it's","16","20","","","","","",""
"g2-its-its-0231","ITS_ITS","After the long journey, nobody hurried. its been right since early morning. Weather and whether were discussed as an unrelated near-homophone pair.","its","40","43","","","","","",""
"g2-its-its-0358","ITS_ITS","The science group compared yesterday's notes. The unfinished note about it's running leaves possession and contraction unresolved. The focus occurrence was not copied from a heading.","it's","72","76","","","","","",""
"g2-its-its-0280","ITS_ITS","The final clue appeared beneath a blue card. The dog kept it's blanket near the entrance. The teacher preserved the learner's original phrasing.","it's","58","62","","","","","",""
"g2-its-its-0365","ITS_ITS","A bell sounded across the empty yard. Ruby wrote quickly the lights went out its the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","its","77","80","","","","","",""
"g2-its-its-0150","ITS_ITS","By the window, three plants leaned toward the light. it's been right since early morning. The sentence stood on its own in the draft.","it's","53","57","","","","","",""
"g2-its-its-0194","ITS_ITS","The morning began with an unexpected puzzle. its friendly beside the open window. The class discussed why context mattered.","its","45","48","","","","","",""
"g2-its-its-0115","ITS_ITS","Once the music ended, the hall became still. The dog kept its tail near the entrance. The writer left the punctuation exactly as shown.","its","58","61","","","","","",""
"g2-its-its-0336","ITS_ITS","The coach placed a clipboard on the bench. Leo copied “It's” onto a vocabulary card. The short line came from an imperfect first draft.","It's","55","59","","","","","",""
"g2-its-its-0270","ITS_ITS","By the window, three plants leaned toward the light. its been patient since early morning. The teacher preserved the learner's original phrasing.","its","53","56","","","","","",""
"g2-its-its-0303","ITS_ITS","The rain stopped before the gate opened. Maybe its ... because the next page is missing. The surrounding paragraph remained available for review.","its","47","50","","","","","",""
"g2-its-its-0067","ITS_ITS","Before rehearsal, the group counted slowly. The museum kept its teacher near the entrance. The next page contained a different example.","its","60","63","","","","","",""
"g2-its-its-0191","ITS_ITS","After the long journey, nobody hurried. its careful beside the open window. The class discussed why context mattered.","its","40","43","","","","","",""
"g2-its-its-0399","ITS_ITS","A small crowd waited near the noticeboard. In the unseen picture, the label beside the arrow might be Its. The writer had not yet revised the response.","Its","102","105","","","","","",""
"g2-its-its-0228","ITS_ITS","In the kitchen, a timer clicked twice. its been fragile since early morning. Weather and whether were discussed as an unrelated near-homophone pair.","its","39","42","","","","","",""
"g2-its-its-0022","ITS_ITS","After lunch, everyone returned quietly. The fox kept Its bag near the entrance. The detail mattered to the whole story.","Its","53","56","","","","","",""
"g2-its-its-0152","ITS_ITS","The caretaker unlocked the side entrance. its fast beside the open window. The sentence stood on its own in the draft.","its","42","45","","","","","",""
"g2-its-its-0098","ITS_ITS","The science group compared yesterday's notes. it's ready beside the open window. Everyone understood the surrounding scene.","it's","46","50","","","","","",""
"g2-its-its-0060","ITS_ITS","The final clue appeared beneath a blue card. it's been friendly since early morning. A partner checked the line once more.","it's","45","49","","","","","",""
"g2-its-its-0021","ITS_ITS","At sunrise, the class checked its plan. it's been cold since early morning. The detail mattered to the whole story.","it's","40","44","","","","","",""
"g2-its-its-0301","ITS_ITS","At sunrise, the class checked its plan. Maybe Its ... because the next page is missing. The surrounding paragraph remained available for review.","Its","46","49","","","","","",""
"g2-its-its-0075","ITS_ITS","Once the music ended, the hall became still. it's been careful since early morning. The next page contained a different example.","it's","45","49","","","","","",""
"g2-its-its-0131","ITS_ITS","After the long journey, nobody hurried. it's nervous beside the open window. No answer choices were visible.","it's","40","44","","","","","",""
"g2-its-its-0271","ITS_ITS","After the long journey, nobody hurried. The boat kept it's house near the entrance. The teacher preserved the learner's original phrasing.","it's","54","58","","","","","",""
"g2-its-its-0138","ITS_ITS","The science group compared yesterday's notes. it's been silent since early morning. No answer choices were visible.","it's","46","50","","","","","",""
"g2-its-its-0050","ITS_ITS","By the window, three plants leaned toward the light. It's friendly beside the open window. A partner checked the line once more.","It's","53","57","","","","","",""
"g2-its-its-0216","ITS_ITS","The coach placed a clipboard on the bench. its been tired since early morning. The notebook also contained two unrelated spelling slips.","its","43","46","","","","","",""
"g2-its-its-0317","ITS_ITS","Just before dusk, the clouds turned orange. Maybe its ... because the next page is missing. The surrounding paragraph remained available for review.","its","50","53","","","","","",""
"g2-its-its-0177","ITS_ITS","Just before dusk, the clouds turned orange. its been useful since early morning. A later paragraph changed the subject.","its","44","47","","","","","",""
