"case_id","family","source_text","focus_surface","start_utf16","end_utf16","classification","intended_alternative","supported_construction_status","ambiguity_or_exclusion_reason","confidence","rationale"
"g2-there-their-theyre-0344","THERE_THEIR_THEYRE","During art club, the tables stayed busy. The editor debated whether their running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","their","68","73","","","","","",""
"g2-there-their-theyre-0099","THERE_THEIR_THEYRE","A small crowd waited near the noticeboard. Their helmets looked excited after the journey. Everyone understood the surrounding scene.","Their","43","48","","","","","",""
"g2-there-their-theyre-0261","THERE_THEIR_THEYRE","📝 At sunrise, the class checked its plan. their is a rucksack beside the gate. The teacher preserved the learner's original phrasing.","their","43","48","","","","","",""
"g2-there-their-theyre-0082","THERE_THEIR_THEYRE","After lunch, everyone returned quietly. Sam left the bicycles over there. Everyone understood the surrounding scene.","there","67","72","","","","","",""
"g2-there-their-theyre-0217","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. their is a garden beside the gate. The notebook also contained two unrelated spelling slips.","their","44","49","","","","","",""
"g2-there-their-theyre-0304","THERE_THEIR_THEYRE","During art club, the tables stayed busy. Maybe there ... because the next page is missing. The surrounding paragraph remained available for review.","there","47","52","","","","","",""
"g2-there-their-theyre-0081","THERE_THEIR_THEYRE","At sunrise, the class checked its plan. there is a helmets beside the gate. Everyone understood the surrounding scene.","there","40","45","","","","","",""
"g2-there-their-theyre-0001","THERE_THEIR_THEYRE","At sunrise, the class checked its plan. There is a book beside the gate. Nobody changed the original wording.","There","40","45","","","","","",""
"g2-there-their-theyre-0350","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. The editor debated whether Their running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","Their","80","85","","","","","",""
"g2-there-their-theyre-0345","THERE_THEIR_THEYRE","A bell sounded across the empty yard. The editor debated whether they’re running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","they’re","65","72","","","","","",""
"g2-there-their-theyre-0307","THERE_THEIR_THEYRE","Before rehearsal, the group counted slowly. Maybe there ... because the next page is missing. The surrounding paragraph remained available for review.","there","50","55","","","","","",""
"g2-there-their-theyre-0031","THERE_THEIR_THEYRE","After the long journey, nobody hurried. their blanket looked right after the journey. The detail mattered to the whole story.","their","40","45","","","","","",""
"g2-there-their-theyre-0332","THERE_THEIR_THEYRE","The caretaker unlocked the side entrance. Ruby copied “their” onto a vocabulary card. The short line came from an imperfect first draft.","their","55","60","","","","","",""
"g2-there-their-theyre-0194","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. Zoe left the tickets over they're. The class discussed why context mattered.","they're","71","78","","","","","",""
"g2-there-their-theyre-0276","THERE_THEIR_THEYRE","The coach placed a clipboard on the bench. their wet about tomorrow's visit. The teacher preserved the learner's original phrasing.","their","43","48","","","","","",""
"g2-there-their-theyre-0330","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Noah copied “they're” onto a vocabulary card. The short line came from an imperfect first draft.","they're","66","73","","","","","",""
"g2-there-their-theyre-0175","THERE_THEIR_THEYRE","Once the music ended, the hall became still. there blanket looked careful after the journey. A later paragraph changed the subject.","there","45","50","","","","","",""
"g2-there-their-theyre-0055","THERE_THEIR_THEYRE","Once the music ended, the hall became still. their helmets looked wrong after the journey. A partner checked the line once more.","their","45","50","","","","","",""
"g2-there-their-theyre-0049","THERE_THEIR_THEYRE","The youngest pupil reread the instructions. there is a team beside the gate. A partner checked the line once more.","there","44","49","","","","","",""
"g2-there-their-theyre-0333","THERE_THEIR_THEYRE","A margin note mentioned “they're” as a word form. A robin landed beside the chalk line. Omar copied “they're” onto a vocabulary card. The short line came from an imperfect first draft.","they're","101","108","","","","","",""
"g2-there-their-theyre-0114","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. Nia left the helmets over there. The writer left the punctuation exactly as shown.","there","71","76","","","","","",""
"g2-there-their-theyre-0163","THERE_THEIR_THEYRE","The rain stopped before the gate opened. there project looked happy after the journey. A later paragraph changed the subject.","there","41","46","","","","","",""
"g2-there-their-theyre-0057","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. There is a blanket beside the gate. A partner checked the line once more.","There","44","49","","","","","",""
"g2-there-their-theyre-0068","THERE_THEIR_THEYRE","In the kitchen, a timer clicked twice. they're cold about tomorrow's visit. The next page contained a different example.","they're","39","46","","","","","",""
"g2-there-their-theyre-0129","THERE_THEIR_THEYRE","The youngest pupil reread the instructions. there is a pencils beside the gate. No answer choices were visible.","there","44","49","","","","","",""
"g2-there-their-theyre-0291","THERE_THEIR_THEYRE","After the long journey, nobody hurried. there pencils looked awake after the journey. A second reader interpreted the passage independently.","there","40","45","","","","","",""
"g2-there-their-theyre-0277","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. their is a answer beside the gate. The teacher preserved the learner's original phrasing.","their","44","49","","","","","",""
"g2-there-their-theyre-0112","THERE_THEIR_THEYRE","The caretaker unlocked the side entrance. they're happy about tomorrow's visit. The writer left the punctuation exactly as shown.","they're","42","49","","","","","",""
"g2-there-their-theyre-0030","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Noah left the bicycles over there. The detail mattered to the whole story.","there","81","86","","","","","",""
"g2-there-their-theyre-0390","THERE_THEIR_THEYRE","In the unseen picture, the label beside the arrow might be they're. The writer had not yet revised the response.","they're","59","66","","","","","",""
"g2-there-their-theyre-0212","THERE_THEIR_THEYRE","The caretaker unlocked the side entrance. their cold about tomorrow's visit. The notebook also contained two unrelated spelling slips.","their","42","47","","","","","",""
"g2-there-their-theyre-0308","THERE_THEIR_THEYRE","In the kitchen, a timer clicked twice. Maybe Their ... because the next page is missing. The surrounding paragraph remained available for review.","Their","45","50","","","","","",""
"g2-there-their-theyre-0204","THERE_THEIR_THEYRE","During art club, the tables stayed busy. Their fast about tomorrow's visit. The notebook also contained two unrelated spelling slips.","Their","41","46","","","","","",""
"g2-there-their-theyre-0040","THERE_THEIR_THEYRE","The final clue appeared beneath a blue card. they're heavy about tomorrow's visit. The detail mattered to the whole story.","they're","45","52","","","","","",""
"g2-there-their-theyre-0033","THERE_THEIR_THEYRE","A robin landed beside the chalk line. there is a hamster beside the gate. The detail mattered to the whole story.","there","38","43","","","","","",""
"g2-there-their-theyre-0383","THERE_THEIR_THEYRE","The rain stopped before the gate opened. In the unseen picture, the label beside the arrow might be their. The writer had not yet revised the response.","their","100","105","","","","","",""
"g2-there-their-theyre-0117","THERE_THEIR_THEYRE","there is a rucksack beside the gate. The writer left the punctuation exactly as shown.","there","0","5","","","","","",""
"g2-there-their-theyre-0241","THERE_THEIR_THEYRE","At sunrise, the class checked its plan. their is a teacher beside the gate. The author was describing a real event.","their","40","45","","","","","",""
"g2-there-their-theyre-0050","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Zoe left the tickets over There. A partner checked the line once more.","There","79","84","","","","","",""
"g2-there-their-theyre-0362","THERE_THEIR_THEYRE","After lunch, everyone returned quietly. Iris wrote quickly the lights went out their the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","their","79","84","","","","","",""
"g2-there-their-theyre-0380","THERE_THEIR_THEYRE","The final clue appeared beneath a blue card. Leo wrote quickly the lights went out their the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","their","83","88","","","","","",""
"g2-there-their-theyre-0334","THERE_THEIR_THEYRE","The morning began with an unexpected puzzle. Esme copied “there” onto a vocabulary card. The short line came from an imperfect first draft.","there","58","63","","","","","",""
"g2-there-their-theyre-0070","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Nia left the pencils over there. The next page contained a different example.","there","79","84","","","","","",""
"g2-there-their-theyre-0269","THERE_THEIR_THEYRE","The youngest pupil reread the instructions. their is a hamster beside the gate. The teacher preserved the learner's original phrasing.","their","44","49","","","","","",""
"g2-there-their-theyre-0046","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. Maya left the lantern over there. A partner checked the line once more.","there","64","69","","","","","",""
"g2-there-their-theyre-0378","THERE_THEIR_THEYRE","The science group compared yesterday's notes. Esme wrote quickly the lights went out They’re the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","They’re","85","92","","","","","",""
"g2-there-their-theyre-0187","THERE_THEIR_THEYRE","Before rehearsal, the group counted slowly. there tickets looked ready after the journey. The class discussed why context mattered.","there","44","49","","","","","",""
"g2-there-their-theyre-0042","THERE_THEIR_THEYRE","After lunch, everyone returned quietly. Luca left the sandwiches over there. A partner checked the line once more.","there","70","75","","","","","",""
"g2-there-their-theyre-0370","THERE_THEIR_THEYRE","A margin note mentioned “there” as a word form. By the window, three plants leaned toward the light. Nia wrote quickly the lights went out there the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","there","139","144","","","","","",""
"g2-there-their-theyre-0093","THERE_THEIR_THEYRE","A robin landed beside the chalk line. there is a shells beside the gate. Everyone understood the surrounding scene.","there","38","43","","","","","",""
"g2-there-their-theyre-0229","THERE_THEIR_THEYRE","The youngest pupil reread the instructions. their is a friend beside the gate. Weather and whether were discussed as an unrelated near-homophone pair.","their","44","49","","","","","",""
"g2-there-their-theyre-0306","THERE_THEIR_THEYRE","The note arrived on a windy Tuesday. Maybe they're ... because the next page is missing. The surrounding paragraph remained available for review.","they're","43","50","","","","","",""
"g2-there-their-theyre-0385","THERE_THEIR_THEYRE","A bell sounded across the empty yard. In the unseen picture, the label beside the arrow might be There. The writer had not yet revised the response.","There","97","102","","","","","",""
"g2-there-their-theyre-0110","THERE_THEIR_THEYRE","By the window, three plants leaned toward the light. Omar left the pencils over there. The writer left the punctuation exactly as shown.","there","80","85","","","","","",""
"g2-there-their-theyre-0302","THERE_THEIR_THEYRE","After lunch, everyone returned quietly. Maybe their ... because the next page is missing. The surrounding paragraph remained available for review.","their","46","51","","","","","",""
"g2-there-their-theyre-0328","THERE_THEIR_THEYRE","In the kitchen, a timer clicked twice. Zoe copied “there” onto a vocabulary card. The short line came from an imperfect first draft.","there","51","56","","","","","",""
"g2-there-their-theyre-0137","THERE_THEIR_THEYRE","Just before dusk, the clouds turned orange. there is a project beside the gate. No answer choices were visible.","there","44","49","","","","","",""
"g2-there-their-theyre-0135","THERE_THEIR_THEYRE","Once the music ended, the hall became still. their rucksack looked tired after the journey. No answer choices were visible.","their","45","50","","","","","",""
"g2-there-their-theyre-0144","THERE_THEIR_THEYRE","During art club, the tables stayed busy. they’re heavy about tomorrow's visit. The sentence stood on its own in the draft.","they’re","41","48","","","","","",""
"g2-there-their-theyre-0381","THERE_THEIR_THEYRE","At sunrise, the class checked its plan. In the unseen picture, the label beside the arrow might be they're. The writer had not yet revised the response.","they're","99","106","","","","","",""
"g2-there-their-theyre-0138","THERE_THEIR_THEYRE","The science group compared yesterday's notes. Ari left the lantern over there. No answer choices were visible.","there","72","77","","","","","",""
"g2-there-their-theyre-0145","THERE_THEIR_THEYRE","📝 A bell sounded across the empty yard. there is a book beside the gate. The sentence stood on its own in the draft.","there","41","46","","","","","",""
"g2-there-their-theyre-0285","THERE_THEIR_THEYRE","A bell sounded across the empty yard. their is a bicycles beside the gate. A second reader interpreted the passage independently.","their","38","43","","","","","",""
"g2-there-their-theyre-0092","THERE_THEIR_THEYRE","The caretaker unlocked the side entrance. They're heavy about tomorrow's visit. Everyone understood the surrounding scene.","They're","42","49","","","","","",""
"g2-there-their-theyre-0365","THERE_THEIR_THEYRE","A bell sounded across the empty yard. Ruby wrote quickly the lights went out their the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","their","77","82","","","","","",""
"g2-there-their-theyre-0192","THERE_THEIR_THEYRE","The caretaker unlocked the side entrance. their small about tomorrow's visit. The class discussed why context mattered.","their","42","47","","","","","",""
"g2-there-their-theyre-0286","THERE_THEIR_THEYRE","Luca left the blanket over they're. A second reader interpreted the passage independently.","they're","27","34","","","","","",""
"g2-there-their-theyre-0125","THERE_THEIR_THEYRE","A bell sounded across the empty yard. there is a hamster beside the gate. No answer choices were visible.","there","38","43","","","","","",""
"g2-there-their-theyre-0348","THERE_THEIR_THEYRE","📝 In the kitchen, a timer clicked twice. The editor debated whether they're running was a noun phrase or an unfinished clause. The focus occurrence was not copied from a heading.","they're","69","76","","","","","",""
"g2-there-their-theyre-0085","THERE_THEIR_THEYRE","A bell sounded across the empty yard. There is a friend beside the gate. Everyone understood the surrounding scene.","There","38","43","","","","","",""
"g2-there-their-theyre-0016","THERE_THEIR_THEYRE","The coach placed a clipboard on the bench. they're cold about tomorrow's visit. Nobody changed the original wording.","they're","43","50","","","","","",""
"g2-there-their-theyre-0377","THERE_THEIR_THEYRE","📝 Omar wrote quickly the lights went out their the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","their","42","47","","","","","",""
"g2-there-their-theyre-0264","THERE_THEIR_THEYRE","During art club, the tables stayed busy. their cold about tomorrow's visit. The teacher preserved the learner's original phrasing.","their","41","46","","","","","",""
"g2-there-their-theyre-0260","THERE_THEIR_THEYRE","Their wrong about tomorrow's visit. The author was describing a real event.","Their","0","5","","","","","",""
"g2-there-their-theyre-0321","THERE_THEIR_THEYRE","At sunrise, the class checked its plan. Ruby copied “they're” onto a vocabulary card. The short line came from an imperfect first draft.","they're","53","60","","","","","",""
"g2-there-their-theyre-0130","THERE_THEIR_THEYRE","Noah left the project over there. No answer choices were visible.","there","27","32","","","","","",""
"g2-there-their-theyre-0205","THERE_THEIR_THEYRE","A bell sounded across the empty yard. their is a house beside the gate. The notebook also contained two unrelated spelling slips.","their","38","43","","","","","",""
"g2-there-their-theyre-0165","THERE_THEIR_THEYRE","A bell sounded across the empty yard. their is a notebook beside the gate. A later paragraph changed the subject.","their","38","43","","","","","",""
"g2-there-their-theyre-0178","THERE_THEIR_THEYRE","The science group compared yesterday's notes. Esme left the shells over they're. A later paragraph changed the subject.","they're","72","79","","","","","",""
"g2-there-their-theyre-0399","THERE_THEIR_THEYRE","A small crowd waited near the noticeboard. In the unseen picture, the label beside the arrow might be They're. The writer had not yet revised the response.","They're","102","109","","","","","",""
