"case_id","family","source_text","focus_surface","start_utf16","end_utf16","classification","intended_alternative","supported_construction_status","ambiguity_or_exclusion_reason","confidence","rationale"
"g2-to-too-two-0282","TO_TOO_TWO","After lunch, everyone returned quietly. Maya wants two read before tea. A second reader interpreted the passage independently.","two","51","54","","","","","",""
"g2-to-too-two-0258","TO_TOO_TWO","The science group compared yesterday's notes. Omar wants a copy two. The author was describing a real event.","two","64","67","","","","","",""
"g2-to-too-two-0031","TO_TOO_TWO","After the long journey, nobody hurried. Luca walked to the museum after lunch. The detail mattered to the whole story.","to","52","54","","","","","",""
"g2-to-too-two-0306","TO_TOO_TWO","The note arrived on a windy Tuesday. Maybe two ... because the next page is missing. The surrounding paragraph remained available for review.","two","43","46","","","","","",""
"g2-to-too-two-0125","TO_TOO_TWO","A bell sounded across the empty yard. Iris has two coats in the cupboard. No answer choices were visible.","two","47","50","","","","","",""
"g2-to-too-two-0293","TO_TOO_TWO","A robin landed beside the chalk line. Luca wants a ticket to. A second reader interpreted the passage independently.","to","58","60","","","","","",""
"g2-to-too-two-0318","TO_TOO_TWO","The science group compared yesterday's notes. Maybe two ... because the next page is missing. The surrounding paragraph remained available for review.","two","52","55","","","","","",""
"g2-to-too-two-0094","TO_TOO_TWO","The morning began with an unexpected puzzle. The sandwiches is too small for this task. Everyone understood the surrounding scene.","too","63","66","","","","","",""
"g2-to-too-two-0221","TO_TOO_TWO","Nia walked too the school after lunch. Weather and whether were discussed as an unrelated near-homophone pair.","too","11","14","","","","","",""
"g2-to-too-two-0012","TO_TOO_TWO","The caretaker unlocked the side entrance. Noah wants to finish before tea. Nobody changed the original wording.","to","53","55","","","","","",""
"g2-to-too-two-0250","TO_TOO_TWO","By the window, three plants leaned toward the light. Zoe has too cats in the cupboard. The author was describing a real event.","too","61","64","","","","","",""
"g2-to-too-two-0057","TO_TOO_TWO","Just before dusk, the clouds turned orange. Luca wants To make before tea. A partner checked the line once more.","To","55","57","","","","","",""
"g2-to-too-two-0396","TO_TOO_TWO","The coach placed a clipboard on the bench. In the unseen picture, the label beside the arrow might be two. The writer had not yet revised the response.","two","102","105","","","","","",""
"g2-to-too-two-0199","TO_TOO_TWO","A small crowd waited near the noticeboard. The helmets is to awake for this task. The class discussed why context mattered.","to","58","60","","","","","",""
"g2-to-too-two-0071","TO_TOO_TWO","After the long journey, nobody hurried. Noah walked To the museum after lunch. The next page contained a different example.","To","52","54","","","","","",""
"g2-to-too-two-0346","TO_TOO_TWO","The note arrived on a windy Tuesday. The partial line “running to” does not reveal the intended lexical category. The focus occurrence was not copied from a heading.","to","63","65","","","","","",""
"g2-to-too-two-0369","TO_TOO_TWO","The youngest pupil reread the instructions. Leo wrote quickly the lights went out two the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","two","82","85","","","","","",""
"g2-to-too-two-0312","TO_TOO_TWO","Maybe two ... because the next page is missing. The surrounding paragraph remained available for review.","two","6","9","","","","","",""
"g2-to-too-two-0023","TO_TOO_TWO","The rain stopped before the gate opened. Sam wants a blanket too. The detail mattered to the whole story.","too","61","64","","","","","",""
"g2-to-too-two-0347","TO_TOO_TWO","Before rehearsal, the group counted slowly. The partial line “running too” does not reveal the intended lexical category. The focus occurrence was not copied from a heading.","too","70","73","","","","","",""
"g2-to-too-two-0054","TO_TOO_TWO","The morning began with an unexpected puzzle. The notebook is too tired for this task. A partner checked the line once more.","too","61","64","","","","","",""
"g2-to-too-two-0143","TO_TOO_TWO","Leo wants a copy too. The sentence stood on its own in the draft.","too","17","20","","","","","",""
"g2-to-too-two-0333","TO_TOO_TWO","A margin note mentioned “two” as a word form. A robin landed beside the chalk line. Omar copied “two” onto a vocabulary card. The short line came from an imperfect first draft.","two","97","100","","","","","",""
"g2-to-too-two-0358","TO_TOO_TWO","The science group compared yesterday's notes. The partial line “running to” does not reveal the intended lexical category. The focus occurrence was not copied from a heading.","to","72","74","","","","","",""
"g2-to-too-two-0161","TO_TOO_TWO","At sunrise, the class checked its plan. Ruby walked too the house after lunch. A later paragraph changed the subject.","too","52","55","","","","","",""
"g2-to-too-two-0385","TO_TOO_TWO","A bell sounded across the empty yard. In the unseen picture, the label beside the arrow might be To. The writer had not yet revised the response.","To","97","99","","","","","",""
"g2-to-too-two-0021","TO_TOO_TWO","At sunrise, the class checked its plan. Zoe walked to the library after lunch. The detail mattered to the whole story.","to","51","53","","","","","",""
"g2-to-too-two-0262","TO_TOO_TWO","After lunch, everyone returned quietly. Iris wants two learn before tea. The teacher preserved the learner's original phrasing.","two","51","54","","","","","",""
"g2-to-too-two-0176","TO_TOO_TWO","The coach placed a clipboard on the bench. Leo walked Two the house after lunch. A later paragraph changed the subject.","Two","54","57","","","","","",""
"g2-to-too-two-0225","TO_TOO_TWO","A bell sounded across the empty yard. Omar has To toys in the cupboard. Weather and whether were discussed as an unrelated near-homophone pair.","To","47","49","","","","","",""
"g2-to-too-two-0299","TO_TOO_TWO","The pencils is to awake for this task. A second reader interpreted the passage independently.","to","15","17","","","","","",""
"g2-to-too-two-0190","TO_TOO_TWO","By the window, three plants leaned toward the light. Maya has Too pencils in the cupboard. The class discussed why context mattered.","Too","62","65","","","","","",""
"g2-to-too-two-0343","TO_TOO_TWO","The rain stopped before the gate opened. The partial line “running To” does not reveal the intended lexical category. The focus occurrence was not copied from a heading.","To","67","69","","","","","",""
"g2-to-too-two-0292","TO_TOO_TWO","The caretaker unlocked the side entrance. Sam wants two walk before tea. A second reader interpreted the passage independently.","two","52","55","","","","","",""
"g2-to-too-two-0169","TO_TOO_TWO","The pencils is To excited for this task. A later paragraph changed the subject.","To","15","17","","","","","",""
"g2-to-too-two-0392","TO_TOO_TWO","The caretaker unlocked the side entrance. In the unseen picture, the label beside the arrow might be Too. The writer had not yet revised the response.","Too","101","104","","","","","",""
"g2-to-too-two-0008","TO_TOO_TWO","In the kitchen, a timer clicked twice. Esme wants a turn Too. Nobody changed the original wording.","Too","57","60","","","","","",""
"g2-to-too-two-0018","TO_TOO_TWO","The science group compared yesterday's notes. Nia wants a sandwich too. Nobody changed the original wording.","too","67","70","","","","","",""
"g2-to-too-two-0098","TO_TOO_TWO","The science group compared yesterday's notes. Leo wants a sandwich too. Everyone understood the surrounding scene.","too","67","70","","","","","",""
"g2-to-too-two-0275","TO_TOO_TWO","Once the music ended, the hall became still. Maya has to books in the cupboard. The teacher preserved the learner's original phrasing.","to","54","56","","","","","",""
"g2-to-too-two-0355","TO_TOO_TWO","Once the music ended, the hall became still. The partial line “running to” does not reveal the intended lexical category. The focus occurrence was not copied from a heading.","to","71","73","","","","","",""
"g2-to-too-two-0111","TO_TOO_TWO","A margin note mentioned “to” as a word form. After the long journey, nobody hurried. Noah walked to the school after lunch. The writer left the punctuation exactly as shown.","to","97","99","","","","","",""
"g2-to-too-two-0191","TO_TOO_TWO","After the long journey, nobody hurried. Zoe walked too the garden after lunch. The class discussed why context mattered.","too","51","54","","","","","",""
"g2-to-too-two-0085","TO_TOO_TWO","A bell sounded across the empty yard. Noah has Two pencils in the cupboard. Everyone understood the surrounding scene.","Two","47","50","","","","","",""
"g2-to-too-two-0398","TO_TOO_TWO","The science group compared yesterday's notes. In the unseen picture, the label beside the arrow might be too. The writer had not yet revised the response.","too","105","108","","","","","",""
"g2-to-too-two-0291","TO_TOO_TWO","After the long journey, nobody hurried. Omar walked too the school after lunch. A second reader interpreted the passage independently.","too","52","55","","","","","",""
"g2-to-too-two-0007","TO_TOO_TWO","Before rehearsal, the group counted slowly. Iris wants to learn before tea. Nobody changed the original wording.","to","55","57","","","","","",""
"g2-to-too-two-0037","TO_TOO_TWO","A margin note mentioned “to” as a word form. Just before dusk, the clouds turned orange. Sam wants to walk before tea. The detail mattered to the whole story.","to","99","101","","","","","",""
"g2-to-too-two-0361","TO_TOO_TWO","At sunrise, the class checked its plan. Zoe wrote quickly the lights went out to the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","to","78","80","","","","","",""
"g2-to-too-two-0103","TO_TOO_TWO","The rain stopped before the gate opened. Nia wants a blanket too. The writer left the punctuation exactly as shown.","too","61","64","","","","","",""
"g2-to-too-two-0184","TO_TOO_TWO","During art club, the tables stayed busy. The hamster is two happy for this task. The class discussed why context mattered.","two","56","59","","","","","",""
"g2-to-too-two-0185","TO_TOO_TWO","A margin note mentioned “to” as a word form. A bell sounded across the empty yard. Esme has to helmets in the cupboard. The class discussed why context mattered.","to","92","94","","","","","",""
"g2-to-too-two-0063","TO_TOO_TWO","The rain stopped before the gate opened. Sam wants a ticket too. The next page contained a different example.","too","60","63","","","","","",""
"g2-to-too-two-0257","TO_TOO_TWO","Just before dusk, the clouds turned orange. Zoe wants too help before tea. The author was describing a real event.","too","54","57","","","","","",""
