"case_id","family","source_text","focus_surface","start_utf16","end_utf16","classification","intended_alternative","supported_construction_status","ambiguity_or_exclusion_reason","confidence","rationale"
"g2-your-youre-0339","YOUR_YOURE","A small crowd waited near the noticeboard. Zoe copied “your” onto a vocabulary card. The short line came from an imperfect first draft.","your","55","59","","","","","",""
"g2-your-youre-0221","YOUR_YOURE","you’re dog seems wet in this light. Weather and whether were discussed as an unrelated near-homophone pair.","you’re","0","6","","","","","",""
"g2-your-youre-0125","YOUR_YOURE","A bell sounded across the empty yard. your garden seems ready in this light. No answer choices were visible.","your","38","42","","","","","",""
"g2-your-youre-0022","YOUR_YOURE","After lunch, everyone returned quietly. You're fragile enough to explain the choice. The detail mattered to the whole story.","You're","40","46","","","","","",""
"g2-your-youre-0104","YOUR_YOURE","you're right enough to explain the choice. The writer left the punctuation exactly as shown.","you're","0","6","","","","","",""
"g2-your-youre-0360","YOUR_YOURE","The final clue appeared beneath a blue card. Without the missing ending, you're running could introduce more than one structure. The focus occurrence was not copied from a heading.","you're","73","79","","","","","",""
"g2-your-youre-0255","YOUR_YOURE","Once the music ended, the hall became still. you're shells seems wrong in this light. The author was describing a real event.","you're","45","51","","","","","",""
"g2-your-youre-0390","YOUR_YOURE","In the unseen picture, the label beside the arrow might be you're. The writer had not yet revised the response.","you're","59","65","","","","","",""
"g2-your-youre-0051","YOUR_YOURE","After the long journey, nobody hurried. your hamster seems patient in this light. A partner checked the line once more.","your","40","44","","","","","",""
"g2-your-youre-0097","YOUR_YOURE","Just before dusk, the clouds turned orange. your teacher seems cold in this light. Everyone understood the surrounding scene.","your","44","48","","","","","",""
"g2-your-youre-0084","YOUR_YOURE","During art club, the tables stayed busy. you're ready enough to explain the choice. Everyone understood the surrounding scene.","you're","41","47","","","","","",""
"g2-your-youre-0391","YOUR_YOURE","After the long journey, nobody hurried. In the unseen picture, the label beside the arrow might be your. The writer had not yet revised the response.","your","99","103","","","","","",""
"g2-your-youre-0358","YOUR_YOURE","The science group compared yesterday's notes. Without the missing ending, you're running could introduce more than one structure. The focus occurrence was not copied from a heading.","you're","74","80","","","","","",""
"g2-your-youre-0354","YOUR_YOURE","The morning began with an unexpected puzzle. Without the missing ending, you're running could introduce more than one structure. The focus occurrence was not copied from a heading.","you're","73","79","","","","","",""
"g2-your-youre-0108","YOUR_YOURE","In the kitchen, a timer clicked twice. you're tired enough to explain the choice. The writer left the punctuation exactly as shown.","you're","39","45","","","","","",""
"g2-your-youre-0297","YOUR_YOURE","Just before dusk, the clouds turned orange. you're team seems cold in this light. A second reader interpreted the passage independently.","you're","44","50","","","","","",""
"g2-your-youre-0212","YOUR_YOURE","The caretaker unlocked the side entrance. your cold enough to explain the choice. The notebook also contained two unrelated spelling slips.","your","42","46","","","","","",""
"g2-your-youre-0306","YOUR_YOURE","The note arrived on a windy Tuesday. Maybe you're ... because the next page is missing. The surrounding paragraph remained available for review.","you're","43","49","","","","","",""
"g2-your-youre-0026","YOUR_YOURE","you're right enough to explain the choice. The detail mattered to the whole story.","you're","0","6","","","","","",""
"g2-your-youre-0239","YOUR_YOURE","A small crowd waited near the noticeboard. Youʼre notebook seems useful in this light. Weather and whether were discussed as an unrelated near-homophone pair.","Youʼre","43","49","","","","","",""
"g2-your-youre-0250","YOUR_YOURE","By the window, three plants leaned toward the light. your useful enough to explain the choice. The author was describing a real event.","your","53","57","","","","","",""
"g2-your-youre-0186","YOUR_YOURE","The note arrived on a windy Tuesday. your cold enough to explain the choice. The class discussed why context mattered.","your","37","41","","","","","",""
"g2-your-youre-0030","YOUR_YOURE","By the window, three plants leaned toward the light. you're tired enough to explain the choice. The detail mattered to the whole story.","you're","53","59","","","","","",""
"g2-your-youre-0136","YOUR_YOURE","The coach placed a clipboard on the bench. you're nervous enough to explain the choice. No answer choices were visible.","you're","43","49","","","","","",""
"g2-your-youre-0067","YOUR_YOURE","Before rehearsal, the group counted slowly. your shells seems nervous in this light. The next page contained a different example.","your","44","48","","","","","",""
"g2-your-youre-0218","YOUR_YOURE","The science group compared yesterday's notes. Your fast enough to explain the choice. The notebook also contained two unrelated spelling slips.","Your","46","50","","","","","",""
"g2-your-youre-0295","YOUR_YOURE","Once the music ended, the hall became still. You're hamster seems silent in this light. A second reader interpreted the passage independently.","You're","45","51","","","","","",""
"g2-your-youre-0005","YOUR_YOURE","A bell sounded across the empty yard. your teacher seems nervous in this light. Nobody changed the original wording.","your","38","42","","","","","",""
"g2-your-youre-0021","YOUR_YOURE","At sunrise, the class checked its plan. your house seems cold in this light. The detail mattered to the whole story.","your","40","44","","","","","",""
"g2-your-youre-0214","YOUR_YOURE","The morning began with an unexpected puzzle. your nervous enough to explain the choice. The notebook also contained two unrelated spelling slips.","your","45","49","","","","","",""
"g2-your-youre-0234","YOUR_YOURE","your wrong enough to explain the choice. Weather and whether were discussed as an unrelated near-homophone pair.","your","0","4","","","","","",""
"g2-your-youre-0040","YOUR_YOURE","The final clue appeared beneath a blue card. you're patient enough to explain the choice. The detail mattered to the whole story.","you're","45","51","","","","","",""
"g2-your-youre-0141","YOUR_YOURE","At sunrise, the class checked its plan. Your bag seems friendly in this light. The sentence stood on its own in the draft.","Your","40","44","","","","","",""
"g2-your-youre-0359","YOUR_YOURE","A small crowd waited near the noticeboard. Without the missing ending, your running could introduce more than one structure. The focus occurrence was not copied from a heading.","your","71","75","","","","","",""
"g2-your-youre-0013","YOUR_YOURE","your coat seems patient in this light. Nobody changed the original wording.","your","0","4","","","","","",""
"g2-your-youre-0046","YOUR_YOURE","The note arrived on a windy Tuesday. you're silent enough to explain the choice. A partner checked the line once more.","you're","37","43","","","","","",""
"g2-your-youre-0220","YOUR_YOURE","The final clue appeared beneath a blue card. your enormous enough to explain the choice. The notebook also contained two unrelated spelling slips.","your","45","49","","","","","",""
"g2-your-youre-0331","YOUR_YOURE","After the long journey, nobody hurried. Luca copied “your” onto a vocabulary card. The short line came from an imperfect first draft.","your","53","57","","","","","",""
"g2-your-youre-0148","YOUR_YOURE","A margin note mentioned “You're” as a word form. In the kitchen, a timer clicked twice. You're delighted enough to explain the choice. The sentence stood on its own in the draft.","You're","88","94","","","","","",""
"g2-your-youre-0202","YOUR_YOURE","After lunch, everyone returned quietly. your brilliant enough to explain the choice. The notebook also contained two unrelated spelling slips.","your","40","44","","","","","",""
"g2-your-youre-0092","YOUR_YOURE","The caretaker unlocked the side entrance. You're heavy enough to explain the choice. Everyone understood the surrounding scene.","You're","42","48","","","","","",""
"g2-your-youre-0019","YOUR_YOURE","A small crowd waited near the noticeboard. your project seems silent in this light. Nobody changed the original wording.","your","43","47","","","","","",""
"g2-your-youre-0361","YOUR_YOURE","At sunrise, the class checked its plan. Zoe wrote quickly the lights went out your the meaning changes if a full stop is added A picture on the task page was intentionally withheld.","your","78","82","","","","","",""
"g2-your-youre-0131","YOUR_YOURE","After the long journey, nobody hurried. your blanket seems right in this light. No answer choices were visible.","your","40","44","","","","","",""
"g2-your-youre-0003","YOUR_YOURE","The rain stopped before the gate opened. your pencils seems small in this light. Nobody changed the original wording.","your","41","45","","","","","",""
"g2-your-youre-0086","YOUR_YOURE","The note arrived on a windy Tuesday. youʼre happy enough to explain the choice. Everyone understood the surrounding scene.","youʼre","37","43","","","","","",""
"g2-your-youre-0100","YOUR_YOURE","The final clue appeared beneath a blue card. you’re curious enough to explain the choice. Everyone understood the surrounding scene.","you’re","45","51","","","","","",""
"g2-your-youre-0240","YOUR_YOURE","The final clue appeared beneath a blue card. your kind enough to explain the choice. Weather and whether were discussed as an unrelated near-homophone pair.","your","45","49","","","","","",""
