word_key,display_word,micro_skill_key,base_family_key,member_role,transformation,child_friendly_meaning,meaning_provenance,source_row_sha256,generator_sha256,reviewed_by,reviewed_at
misread_en_gb,misread,D4_MOR_BASE_WORDS_IDENTIFY_BASE,read_base_family,authentic_target,,to read something wrongly,reviewed_override,de146519c81a0d38c2a56dd005e97a5bdad62cd2b4b47b9f8fd5691e2206b9e7,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
read_en_gb,read,D4_MOR_BASE_WORDS_IDENTIFY_BASE,read_base_family,base,,to look at and understand written words,reviewed_source,2c753ae44a85ba1c310fd0555c859ef7c0fc9894bdf445b81360353f35a35157,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
readable_en_gb,readable,D4_MOR_BASE_WORDS_IDENTIFY_BASE,read_base_family,authentic_target,,easy enough to read,reviewed_source,2d77d884e1f1e9c78803faa5bdea7f599bbb5a6f67c84328e584ac9a44c7b17c,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
reading_en_gb,reading,D4_MOR_BASE_WORDS_IDENTIFY_BASE,read_base_family,transfer,,looking at and understanding written words right now,generated_and_reviewed,c8fcc6001d3eab7b3065659e5a81376cc10d85d66562683d922f1e697bcefdc5,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
reads_en_gb,reads,D4_MOR_BASE_WORDS_IDENTIFY_BASE,read_base_family,transfer,,looks at and understands written words,reviewed_source,eb9c8df080395a290a524297657013d38195fec2f2c3f7210399491eb7bfd6d6,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
run_en_gb,run,D4_MOR_BASE_WORDS_IDENTIFY_BASE,run_base_family,base,,to move quickly on your feet,reviewed_source,9a84a0ba20a3b2b7b61733eb9da5f96b1cd68a02fa0b141e44405e1ad059f04a,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
runner_en_gb,runner,D4_MOR_BASE_WORDS_IDENTIFY_BASE,run_base_family,authentic_target,,a person who runs,reviewed_override,6d2c9e181443d72b6e217c062d0faa223c8c6249b199f450787fbf0b23d8391f,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
running_en_gb,running,D4_MOR_BASE_WORDS_IDENTIFY_BASE,run_base_family,authentic_target,,moving quickly on your feet right now,generated_and_reviewed,8989a3aaffb8666dc559f201cdd80afd6ca168796698fa62ecd51b161414315f,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
runs_en_gb,runs,D4_MOR_BASE_WORDS_IDENTIFY_BASE,run_base_family,transfer,,moves quickly on their feet,reviewed_source,05b864ee53e85b025d4c7f5525a14e031a9b10070930ced91752ac7d3cd203db,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
sad_en_gb,sad,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sad_base_family,base,,feeling unhappy,reviewed_source,c8598ec807def6729c32db323dd28d412a47a4db651ff85fa3bb7c4594968e16,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
sadder_en_gb,sadder,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sad_base_family,authentic_target,,feeling more unhappy,reviewed_source,dffbf71809bacbe02ee349557976cdc8a689c0954d70ecb4821c8602d714d306,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
saddest_en_gb,saddest,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sad_base_family,authentic_target,,feeling most unhappy,reviewed_source,7c3a785722dd00eb44e8bd14751838330ff274d313016d149139a15c9f6427ee,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
sadly_en_gb,sadly,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sad_base_family,transfer,,in a sad way,reviewed_override,ffb56623af7fae44e35b0ea5675b00c71c76ca491a8adb8949823999b99debf0,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
sadness_en_gb,sadness,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sad_base_family,transfer,,the state of being sad,reviewed_override,441e8382bb3a15a3a0b2b49d65c26b315f44bb7314367147b17a0a79d85abccd,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
sign_en_gb,sign,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sign_base_family,base,,a notice that gives information,reviewed_source,964a070107575aa619f657cf0228f5459481b536c1c7c8eb56c814ad10c1b8b7,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
signal_en_gb,signal,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sign_base_family,authentic_target,,an action or sign that gives a message,reviewed_source,e19f6013cdc777aab09c4a39879f8e4a04fcf4dd203fb4168e7dcf59d97574de,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
signature_en_gb,signature,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sign_base_family,authentic_target,,a person's name written by themselves,reviewed_source,bedc1e74f4106183d0687bd4dd1605a313e398a43381779e40e1849366da8b41,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
sit_en_gb,sit,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sit_base_family,base,,to rest on a chair or seat,reviewed_source,f41b5da187de047284e5ed742d71bd98919b78a73332b79002699e6d485d415c,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
sitting_en_gb,sitting,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sit_base_family,authentic_target,,resting on a chair or seat right now,generated_and_reviewed,f0c390eedf61e0d4750d68c581aeab660be94b08a90a50f3f0bf4294103e4b00,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
small_smaller_smallest_en_gb,small_smaller_smallest,D4_MOR_BASE_WORDS_IDENTIFY_BASE,small_base_family,base,,small in size,reviewed_source,39fc299096e30d60bc2779151d76966c445f183a4ff28c420deed60fb5b0ee01,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
smaller_en_gb,smaller,D4_MOR_BASE_WORDS_IDENTIFY_BASE,small_base_family,authentic_target,,less large in size,reviewed_source,fab3b8e2f42999438f86105db9eab433ec24a5b96a7f2b396a334f683622e9fd,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
smallest_en_gb,smallest,D4_MOR_BASE_WORDS_IDENTIFY_BASE,small_base_family,authentic_target,,least large in size,reviewed_source,98294bf2ef921e4a5b5ee76cca864f1f666b067e9f8cd6f511ee153e1621c8e7,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
smile_en_gb,smile,D4_MOR_BASE_WORDS_IDENTIFY_BASE,smile_base_family,base,,to make a happy expression with your face,reviewed_source,2749000d0f2e3ab7c2ea826b1ebad2917548fee3a5b00356c97ee9df63c7bfad,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
smiled_en_gb,smiled,D4_MOR_BASE_WORDS_IDENTIFY_BASE,smile_base_family,authentic_target,,made a happy expression with your face earlier,generated_and_reviewed,2c03546a0649846803fd253faf509910f4fe87bebcf67b6aae7abb9bf61377ef,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
smiling_en_gb,smiling,D4_MOR_BASE_WORDS_IDENTIFY_BASE,smile_base_family,authentic_target,,making a happy expression with your face right now,generated_and_reviewed,872839b24d262243eefc13315d2f20682f25b67734132a8a5c0284bce34ad09b,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
stop_en_gb,stop,D4_MOR_BASE_WORDS_IDENTIFY_BASE,stop_base_family,base,,to no longer move or continue,reviewed_source,75864240194a0d002826722d04ce78462739b2569b75862a2ed6f63dc1d38384,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
stopped_en_gb,stopped,D4_MOR_BASE_WORDS_IDENTIFY_BASE,stop_base_family,authentic_target,,no longer moved or continued earlier,generated_and_reviewed,6070d33e154a2b0edf0a1059c7e6f5444e0e3ff9613ea8266a727bf4a3238fb7,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
stopping_en_gb,stopping,D4_MOR_BASE_WORDS_IDENTIFY_BASE,stop_base_family,authentic_target,,no longer moving or continuing right now,generated_and_reviewed,7d1ecc3f23e728d94b94cd66832bf85e95e1a0a0c1d057020307b6546929c671,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
stories_en_gb,stories,D4_MOR_BASE_WORDS_IDENTIFY_BASE,story_base_family,authentic_target,change_final_y_to_i,more than one story,reviewed_source,63355776f302dd0e65bfd182a841db915b734eea40a8aad4c9f90c637480b8d4,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
story_en_gb,story,D4_MOR_BASE_WORDS_IDENTIFY_BASE,story_base_family,base,,"an account of events, real or imagined",reviewed_source,a55bfd746e526124929fa4480fcad41f629b87718b9546200bd5e3e7421dd05f,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
sun_en_gb,sun,D4_MOR_BASE_WORDS_IDENTIFY_BASE,sun_base_family,base,,the star that gives Earth light and heat,reviewed_source,24dec6c3bc624abb0f20b26ec1e7c85585d78e27938edf07752619872786158b,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
swim_en_gb,swim,D4_MOR_BASE_WORDS_IDENTIFY_BASE,swim_base_family,base,,to move through water,reviewed_source,2876fd076bfed43f5a36c069f7bb1e2d612a690d8e5b6ff7cefa9833f933eaa5,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
swimming_en_gb,swimming,D4_MOR_BASE_WORDS_IDENTIFY_BASE,swim_base_family,authentic_target,,moving through water right now,generated_and_reviewed,7eb124b74e7c743ffe72530e166c63d2ef5dfc0281bcff3564fc160d842a9724,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
mistake_en_gb,mistake,D4_MOR_BASE_WORDS_IDENTIFY_BASE,take_base_family,authentic_target,,something done wrongly,reviewed_override,8731bd30679448f20256402ff7fc5fb0a4ea4cc60b0012450a7ddcf171563a3c,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
take_en_gb,take,D4_MOR_BASE_WORDS_IDENTIFY_BASE,take_base_family,base,,to carry or move something with you,reviewed_source,ef5994aba4cbe94aa378f4370eccd7a255ce7ccf7b02a33b656424d3729d18b2,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
tall_en_gb,tall,D4_MOR_BASE_WORDS_IDENTIFY_BASE,tall_base_family,base,,having a greater than usual height,reviewed_source,cc8bc2f065b43b6f1aae96d45e46483cacc30297e7616083a48ebe2987fd96c1,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
taller_en_gb,taller,D4_MOR_BASE_WORDS_IDENTIFY_BASE,tall_base_family,authentic_target,,having greater height,reviewed_source,aaf3491c2d1bb82f0befaaec6885739f83716c4bcaa21668cbe3456e8d6acb22,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
tallest_en_gb,tallest,D4_MOR_BASE_WORDS_IDENTIFY_BASE,tall_base_family,authentic_target,,having the greatest height,reviewed_source,69a58aa462d810d8338dcde992fa5d8465248dc4da14f42b15fcede07a2bdbe8,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
thank_en_gb,thank,D4_MOR_BASE_WORDS_IDENTIFY_BASE,thank_base_family,base,,to show you are grateful,reviewed_source,a26d0c5bcfcce492179cbd10680be933cfc8ed0cef5849157562f664a0c38d31,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
thankful_en_gb,thankful,D4_MOR_BASE_WORDS_IDENTIFY_BASE,thank_base_family,authentic_target,,full of thanks; feeling grateful,reviewed_override,b70acf0b0b69f16e64fc6003991358963c4788ef20f6d84f6049deded05af19f,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
tie_en_gb,tie,D4_MOR_BASE_WORDS_IDENTIFY_BASE,tie_base_family,base,,to fasten something with a knot,reviewed_source,95bac4fdd1b02e4b0d0552f2512785a48f42324b17af1986055ed051217e3201,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
tying_en_gb,tying,D4_MOR_BASE_WORDS_IDENTIFY_BASE,tie_base_family,authentic_target,,fastening something with a knot,reviewed_source,aa9337d730fdc92152b9662af47a843955e8ab2124a761c2495a940deaf34a46,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
tried_en_gb,tried,D4_MOR_BASE_WORDS_IDENTIFY_BASE,try_base_family,authentic_target,change_final_y_to_i,made an effort to do something earlier,generated_and_reviewed,185e91e5e6f17d1c31c447a29049fc934051b7f34d17d9124138707d7812c790,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
tries_en_gb,tries,D4_MOR_BASE_WORDS_IDENTIFY_BASE,try_base_family,authentic_target,change_final_y_to_i,makes an effort to do something,reviewed_source,ab445a8b9669ecaa99201b53a8ed231dff1bd6f50f7d3a0d4bc177116e59a468,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
try_en_gb,try,D4_MOR_BASE_WORDS_IDENTIFY_BASE,try_base_family,base,,to make an effort to do something,reviewed_source,b2d8057e73197b1e40bb5deefa8e40b7dba5af0f960f7fd985db65a3d72a0a93,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
use_en_gb,use,D4_MOR_BASE_WORDS_IDENTIFY_BASE,use_base_family,base,,to do something with a thing for a purpose,reviewed_source,0d530ad97252e9476439ce3bcc2e159997c4473d05972f4193d61f2fc5bf09f4,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
useful_en_gb,useful,D4_MOR_BASE_WORDS_IDENTIFY_BASE,use_base_family,authentic_target,,able to be used to help,reviewed_override,ec0bed5ee1b28269961728801398dcc4aa11c2955df2696a7edea1630be4483e,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
vie_en_gb,vie,D4_MOR_BASE_WORDS_IDENTIFY_BASE,vie_base_family,base,,to compete for something,reviewed_source,0b363b1cc393ce05b86f49b2f173f5cc5559440adc9f9925c98954a50e8f72d6,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
vying_en_gb,vying,D4_MOR_BASE_WORDS_IDENTIFY_BASE,vie_base_family,authentic_target,,competing for something,reviewed_source,e64aa846d627da69d1e19ad3ce434d6cea9d2e12adff7b555127ca9421e7eac0,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
walk_en_gb,walk,D4_MOR_BASE_WORDS_IDENTIFY_BASE,walk_base_family,base,,to move on your feet at a steady pace,reviewed_source,19793f6bf5f4b6f48052e753da6d707cbdd188c3f6b60e35785a519ed0c7fe5b,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
walked_en_gb,walked,D4_MOR_BASE_WORDS_IDENTIFY_BASE,walk_base_family,authentic_target,,moved on your feet at a steady pace earlier,generated_and_reviewed,44d995770de13a931a85c68eb6c6abb878d7b0495732a55a6a1e9a4341f50341,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
want_en_gb,want,D4_MOR_BASE_WORDS_IDENTIFY_BASE,want_base_family,base,,to wish for something,reviewed_source,5865e200ae368caf525c285f496ddabdb6741c1642f6c10b040f09df6a83b486,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
wanted_en_gb,wanted,D4_MOR_BASE_WORDS_IDENTIFY_BASE,want_base_family,authentic_target,,wished for something earlier,generated_and_reviewed,3dbf0c6f9b04c7e082c85517543d948a3ebf4feb18819d48b8524073e8323925,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
watch_en_gb,watch,D4_MOR_BASE_WORDS_IDENTIFY_BASE,watch_base_family,base,,to look at something carefully for a time,reviewed_source,ab7443e32bb99a4c598eaaea22903da8b74e04056a86dcfc5cdedaa204278375,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
watches_en_gb,watches,D4_MOR_BASE_WORDS_IDENTIFY_BASE,watch_base_family,authentic_target,,looks at something carefully for a time,reviewed_source,6bc61b2e182232ffb6a87f62526f1e56a74c8d3848961b0184994c187b85c0db,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
weigh_en_gb,weigh,D4_MOR_BASE_WORDS_IDENTIFY_BASE,weigh_base_family,base,,to find how heavy something is,reviewed_source,45c4c8e94d591cdac535523beb18e546ed1785859bea0ad4fd6093088822a279,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
weight_en_gb,weight,D4_MOR_BASE_WORDS_IDENTIFY_BASE,weigh_base_family,authentic_target,,how heavy someone or something is,reviewed_source,58ffd57906e96416a4f2e893ce9216816753ead915b35147206929a686496628,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
wish_en_gb,wish,D4_MOR_BASE_WORDS_IDENTIFY_BASE,wish_base_family,base,,to want something to happen,reviewed_source,b517b44a8acb38b5ff327e9d94559ba2f8770026aa3fdf46cead4c519a8c7677,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
wishes_en_gb,wishes,D4_MOR_BASE_WORDS_IDENTIFY_BASE,wish_base_family,authentic_target,,wants something to happen,reviewed_source,2f9a208acdf4bdf7885434d0873ad297db632381e1febb583fa3504813473257,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
wolf_en_gb,wolf,D4_MOR_BASE_WORDS_IDENTIFY_BASE,wolf_base_family,base,,a wild animal like a large dog,reviewed_source,9e4e0965e428ad611b6614d78f69ed34862d96b95b7771f22c482291e06892b2,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
wolves_en_gb,wolves,D4_MOR_BASE_WORDS_IDENTIFY_BASE,wolf_base_family,authentic_target,,more than one wolf,reviewed_source,c4f5d42366848f9c531a44e56edb12080f5c41ec42403ca1e52b29564f816924,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
word_en_gb,word,D4_MOR_BASE_WORDS_IDENTIFY_BASE,word_base_family,base,,a single unit of language with a meaning,reviewed_source,9a9ffd61e874b54def50e5787fbdc27cb11cbd11610859d7dbf028cca5e8b20a,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
words_en_gb,words,D4_MOR_BASE_WORDS_IDENTIFY_BASE,word_base_family,authentic_target,,more than one word,reviewed_source,0c6701297cf40e6a55418144e7539b41c9ef5075b378cc853b44a5ef110de616,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
work_en_gb,work,D4_MOR_BASE_WORDS_IDENTIFY_BASE,work_base_family,base,,to do a job or task,reviewed_source,0f7055284b610b1dc488cbd9e70bd3c6d015d93f7dd0cea13643d5de184037f3,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
worker_en_gb,worker,D4_MOR_BASE_WORDS_IDENTIFY_BASE,work_base_family,authentic_target,,a person who works,reviewed_override,9bf73d719a8e92a01c36c30ec2978419c28a00d8246e1503a5a12c3fe50b27db,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
rewrite_en_gb,rewrite,D4_MOR_BASE_WORDS_IDENTIFY_BASE,write_base_family,authentic_target,,to write something again,reviewed_override,963379f6212a0c8808d4c527b74511cc858a14953ee433a20903dcd0ba012540,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
write_en_gb,write,D4_MOR_BASE_WORDS_IDENTIFY_BASE,write_base_family,base,,to make letters or words,reviewed_source,aad8ca06cab589c51fc5051e93c4bfb11063dd460fb2efdd7c645be7cff242a8,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
writer_en_gb,writer,D4_MOR_BASE_WORDS_IDENTIFY_BASE,write_base_family,authentic_target,,a person who writes,reviewed_override,de16714b248669874c550b610e1a30735769464585732ce3f6575c123e67ff61,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
writing_en_gb,writing,D4_MOR_BASE_WORDS_IDENTIFY_BASE,write_base_family,transfer,,letters or words that have been written right now,generated_and_reviewed,5e4dec225a599615565a5d85340ba0aef18299e6172ebeabcd863fd4ba8078a9,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
govern_en_gb,govern,D4_MOR_BASE_WORDS_PRESERVE_BASE,govern_base_family,base,,to officially lead and make decisions for a country or area,reviewed_source,917177c3132f318a613eebcc32826718d3b36b6a8dfe0ffafcb3618932a883ef,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
governor_en_gb,governor,D4_MOR_BASE_WORDS_PRESERVE_BASE,govern_base_family,transfer,,a person who governs a region or organisation,reviewed_override,577e3c7782fce308452b28733b3660790d3965c0fe918bf61b95d2df9b63848d,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
government_en_gb,government,D4_MOR_BASE_WORDS_PRESERVE_BASE,govern_base_family,authentic_target,,the people who govern a country or area,reviewed_override,abd852741606de3cccae3da4e8171fd9d37e8ee05437ce926f2c8bb0721d949e,df5ff9cadf719593da9fb0c012c65f14d946faef472d59ace8fd6c59a8844600,Katie Sanderson,2026-07-24T15:53:22+01:00
