word_key,raw_morpholex_segmentation,raw_morpholex_pos,morphology_parts,feature_keys,morphology_joins,transformation_notes,word_sum,analysis_status,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes
shoulder_en_gb,{(shoulder)},,"[{""text"":""shoulder"",""type"":""base""}]","[""BASE""]",[],,shoulder,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
studied_en_gb,{(stud)>y>},,"[{""text"":""study"",""type"":""base""},{""text"":""ed"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",Change final y to i before adding the suffix.,study + ed → studied,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Re-evaluated child-facing analysis: the current word transparently contains a recognisable base plus the productive suffix <ed>. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
admitted_en_gb,{(admit)},,"[{""text"":""admit"",""type"":""base""},{""text"":""ed"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",Double the final consonant before adding the suffix.,admit + ed → admitted,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Re-evaluated child-facing analysis: the current word transparently contains a recognisable base plus the productive suffix <ed>. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
fought_en_gb,{(fought)},,"[{""text"":""fought"",""type"":""base""}]","[""BASE""]",[],,fought,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,"Re-evaluated child-facing analysis: this is an irregular inflected form, but its changed surface spelling does not contain a visible <ed> suffix. It is therefore retained as one whole form rather than shown as a false word sum."
sought_en_gb,{(sought)},,"[{""text"":""sought"",""type"":""base""}]","[""BASE""]",[],,sought,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,"Re-evaluated child-facing analysis: this is an irregular inflected form, but its changed surface spelling does not contain a visible <ed> suffix. It is therefore retained as one whole form rather than shown as a false word sum."
consistent_en_gb,{<co<(sist)>ant>},,"[{""text"":""con"",""type"":""prefix""},{""text"":""sist"",""type"":""root""},{""text"":""ent"",""type"":""suffix""}]","[""PREFIX"",""ROOT"",""SUFFIX""]","[""plus"",""plus""]",,con + sist + ent → consistent,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
bone_en_gb,{(bone)},,"[{""text"":""bone"",""type"":""base""}]","[""BASE""]",[],,bone,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
tied_en_gb,{(tie)},,"[{""text"":""tie"",""type"":""base""},{""text"":""ed"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",The final <e> in <tie> is omitted before <ed>.,tie + ed → tied,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
awful_en_gb,{(awe)}>ful>,,"[{""text"":""awe"",""type"":""base""},{""text"":""ful"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",The final <e> in <awe> is omitted before <ful>.,awe + ful → awful,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
adventure_en_gb,{(advent)>ure>},,"[{""text"":""advent"",""type"":""base""},{""text"":""ure"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,advent + ure → adventure,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
ridiculous_en_gb,{(ridicule)}>ious>,,"[{""text"":""ridicule"",""type"":""base""},{""text"":""ous"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",The final <e> in <ridicule> is omitted before <ous>.,ridicule + ous → ridiculous,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
argue_en_gb,{(argue)},,"[{""text"":""argue"",""type"":""base""}]","[""BASE""]",[],,argue,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
threw_en_gb,{(threw)},,"[{""text"":""threw"",""type"":""base""}]","[""BASE""]",[],,threw,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,"Re-evaluated child-facing analysis: this is an irregular inflected form, but its changed surface spelling does not contain a visible <ed> suffix. It is therefore retained as one whole form rather than shown as a false word sum."
soldier_en_gb,{(soldier)},,"[{""text"":""soldier"",""type"":""base""}]","[""BASE""]",[],,soldier,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
mystery_en_gb,{(myst)>ory>},,"[{""text"":""myst"",""type"":""root""},{""text"":""ery"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,myst + ery → mystery,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
successfully_en_gb,{(success)}>ful>>ly>,,"[{""text"":""success"",""type"":""base""},{""text"":""ful"",""type"":""suffix""},{""text"":""ly"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus"",""plus""]",,success + ful + ly → successfully,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
innocent_en_gb,{(innoc)>ant>},,"[{""text"":""in"",""type"":""prefix""},{""text"":""noc"",""type"":""root""},{""text"":""ent"",""type"":""suffix""}]","[""PREFIX"",""ROOT"",""SUFFIX""]","[""plus"",""plus""]",,in + noc + ent → innocent,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
fort_en_gb,{(fort)},,"[{""text"":""fort"",""type"":""base""}]","[""BASE""]",[],,fort,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
angel_en_gb,{(angel)},,"[{""text"":""angel"",""type"":""base""}]","[""BASE""]",[],,angel,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
uncle_en_gb,{(uncle)},,"[{""text"":""uncle"",""type"":""base""}]","[""BASE""]",[],,uncle,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
curious_en_gb,{(curious)},,"[{""text"":""curious"",""type"":""base""}]","[""BASE""]",[],,curious,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
refer_en_gb,{(refer)},,"[{""text"":""refer"",""type"":""base""}]","[""BASE""]",[],,refer,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
suffer_en_gb,{(suffer)},,"[{""text"":""suffer"",""type"":""base""}]","[""BASE""]",[],,suffer,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
badly_en_gb,{(bad)}>ly>,,"[{""text"":""bad"",""type"":""base""},{""text"":""ly"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,bad + ly → badly,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
fiction_en_gb,{(fict)>ion>},,"[{""text"":""fict"",""type"":""root""},{""text"":""ion"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,fict + ion → fiction,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
explanation_en_gb,{(explain)}>ion>,,"[{""text"":""explan"",""type"":""root""},{""text"":""ation"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,explan + ation → explanation,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
horrible_en_gb,{(horr)>able>},,"[{""text"":""horr"",""type"":""root""},{""text"":""ible"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,horr + ible → horrible,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
guarantee_en_gb,{(guarant)>ee>},,"[{""text"":""guarant"",""type"":""root""},{""text"":""ee"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,guarant + ee → guarantee,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
tape_en_gb,{(tape)},,"[{""text"":""tape"",""type"":""base""}]","[""BASE""]",[],,tape,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
visiting_en_gb,{(visit)},,"[{""text"":""visit"",""type"":""base""},{""text"":""ing"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,visit + ing → visiting,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: inflection. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
muscle_en_gb,{(muscle)},,"[{""text"":""muscle"",""type"":""base""}]","[""BASE""]",[],,muscle,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
confident_en_gb,{(confide)}>ant>,,"[{""text"":""confid"",""type"":""root""},{""text"":""ent"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,confid + ent → confident,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
containing_en_gb,{<co<(tain)},,"[{""text"":""con"",""type"":""prefix""},{""text"":""tain"",""type"":""root""},{""text"":""ing"",""type"":""suffix""}]","[""PREFIX"",""ROOT"",""SUFFIX""]","[""plus"",""plus""]",,con + tain + ing → containing,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
label_en_gb,{(label)},,"[{""text"":""label"",""type"":""base""}]","[""BASE""]",[],,label,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
studying_en_gb,{(stud)>y>},,"[{""text"":""study"",""type"":""base""},{""text"":""ing"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,study + ing → studying,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: inflection. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
capture_en_gb,{(capt)>ure>},,"[{""text"":""capt"",""type"":""root""},{""text"":""ure"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,capt + ure → capture,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
ordinary_en_gb,{(ordin)>ory>},,"[{""text"":""ordin"",""type"":""root""},{""text"":""ary"",""type"":""suffix""}]","[""ROOT"",""SUFFIX""]","[""plus""]",,ordin + ary → ordinary,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to include one or more bound roots and their affixes. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
hunting_en_gb,{(hunt)},,"[{""text"":""hunt"",""type"":""base""},{""text"":""ing"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,hunt + ing → hunting,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
stomach_en_gb,{(stomach)},,"[{""text"":""stomach"",""type"":""base""}]","[""BASE""]",[],,stomach,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
co_operate_en_gb,,,"[{""text"":""co"",""type"":""prefix""},{""text"":""operate"",""type"":""base""}]","[""PREFIX"",""BASE""]","[""hyphen""]",Keep the hyphen between the prefix and the base.,co + operate → co-operate,approved,internal_authored,No exact MorphoLex-en row,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
efficient_en_gb,{(efficient)},,"[{""text"":""efficient"",""type"":""base""}]","[""BASE""]",[],,efficient,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
ghost_en_gb,{(ghost)},,"[{""text"":""ghost"",""type"":""base""}]","[""BASE""]",[],,ghost,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
illness_en_gb,{(ill)}>ness>,,"[{""text"":""ill"",""type"":""base""},{""text"":""ness"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,ill + ness → illness,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
cousin_en_gb,{(cousin)},,"[{""text"":""cousin"",""type"":""base""}]","[""BASE""]",[],,cousin,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
banned_en_gb,{(ban)},,"[{""text"":""ban"",""type"":""base""},{""text"":""ed"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",The final consonant is doubled before <ed>.,ban + ed → banned,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
steal_en_gb,{(steal)},,"[{""text"":""steal"",""type"":""base""}]","[""BASE""]",[],,steal,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
forgotten_en_gb,{(forgot)}>en>,,"[{""text"":""forget"",""type"":""base""},{""text"":""en"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]","This participle uses the suffix <en>, with an irregular stem-vowel change and doubled <t>.",forget + en → forgotten,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
marry_en_gb,{(marry)},,"[{""text"":""marry"",""type"":""base""}]","[""BASE""]",[],,marry,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
