passage_id,source_text,authored_by,authorship_confirmed,source_group
v3-to-too-two-0296,"Ruby carried too apples into the theatre, then returned for the rest. Nobody needed to change the plan.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0297,The class needed to more maps before they could start. The next activity began without any delay.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0298,The class needed too more books before they could start. The children finished the rest of the task quietly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0299,The class needed to more folders before they could start. Nobody needed to change the plan.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0300,"Once the game ended, George counted too biscuits near the door. The next activity began without any delay.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0301,Leo found a torn note ending with: “We need to...” The rest of the sentence was missing.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0302,"At the bottom of the page, the unfinished line reads: “It was too...” Nobody could see what came next.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0303,"The saved message only says, “Bring two...” because the final word was cut off.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0304,Rosie found a torn note ending with: “We need to...” The rest of the sentence was missing.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0305,"The recording stopped after the words, “They went too...” and the continuation was lost.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0306,"The recording stopped after the words, “They went two...” and the continuation was lost.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0307,Sophie found a torn note ending with: “We need to...” The rest of the sentence was missing.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0308,"The saved message only says, “Bring too...” because the final word was cut off.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0309,Grace found a torn note ending with: “We need two...” The rest of the sentence was missing.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0310,"The saved message only says, “Bring to...” because the final word was cut off.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0311,"The saved message only says, “Bring too...” because the final word was cut off. Later, Arthur checked the water bottle before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0312,"The saved message only says, “Bring two...” because the final word was cut off. Later, Freya checked the reading journal before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0313,"At the bottom of the page, the unfinished line reads: “It was to...” Nobody could see what came next.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0314,"The saved message only says, “Bring too...” because the final word was cut off. Later, Ruby checked the camera before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0315,"At the bottom of the page, the unfinished line reads: “It was two...” Nobody could see what came next.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0316,"The saved message only says, “Bring to...” because the final word was cut off. Later, Ella checked the lunch box before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0317,"The recording stopped after the words, “They went too...” and the continuation was lost. Later, Jack checked the music book before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0318,"The saved message only says, “Bring two...” because the final word was cut off. Later, Lily checked the pencil case before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0319,"The recording stopped after the words, “They went to...” and the continuation was lost.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0320,"The recording stopped after the words, “They went too...” and the continuation was lost. Later, Evie checked the recipe book before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0321,Thomas read the message verbatim: “I want to come as well.” Nobody knew whether the sender had made an error.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0322,"In the play script, the character says, “I brought too bags.” The quotation must remain unchanged.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0323,Ella copied the sign exactly: “Walk two the gate.” The teacher asked everyone not to correct the original wording.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0324,Millie copied the sign exactly: “Walk to the gate.” The teacher asked everyone not to correct the original wording.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0325,"In the play script, the character says, “I brought too bags.” The quotation must remain unchanged. Later, James checked the water bottle before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0326,Lucas read the message verbatim: “I want two come as well.” Nobody knew whether the sender had made an error.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0327,Grace read the message verbatim: “I want to come as well.” Nobody knew whether the sender had made an error.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0328,Jack copied the sign exactly: “Walk too the gate.” The teacher asked everyone not to correct the original wording.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0329,"The old diary says, “It was two cold for us.” The class was studying the writer's exact spelling.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0330,Jack read the message verbatim: “I want to come as well.” Nobody knew whether the sender had made an error.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0331,Noah copied the sign exactly: “Walk too the gate.” The teacher asked everyone not to correct the original wording.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0332,"The old diary says, “It was two cold for us.” The class was studying the writer's exact spelling. Later, Amelia checked the pencil case before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0333,Sophie copied the sign exactly: “Walk to the gate.” The teacher asked everyone not to correct the original wording.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0334,"In the play script, the character says, “I brought too bags.” The quotation must remain unchanged. Later, Isla checked the recipe book before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0335,"The old diary says, “It was two cold for us.” The class was studying the writer's exact spelling. Later, George checked the chess clock before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0336,"The old diary says, “It was to cold for us.” The class was studying the writer's exact spelling.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0337,"The old diary says, “It was too cold for us.” The class was studying the writer's exact spelling.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0338,"In the play script, the character says, “I brought two bags.” The quotation must remain unchanged.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0339,Ella copied the sign exactly: “Walk to the gate.” The teacher asked everyone not to correct the original wording.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0340,"The old diary says, “It was too cold for us.” The class was studying the writer's exact spelling. Later, Grace checked the reading journal before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0341,"The teacher is to fast before lunch. Without more information, 'fast' may be interpreted as a verb or as part of a degree expression.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0342,"The teacher is too fast before lunch. Without more information, 'fast' may be interpreted as a verb or as part of a degree expression.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0343,Alfie wrote that the machine was two close for the test. The intended grammatical role cannot be established confidently from this context.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0344,The note says the group is to still for the next activity. More than one grammatical analysis remains plausible.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0345,The guide told us that the runner was too light for the task. The wording leaves more than one lexical category available.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0346,Millie wrote that the machine was two close for the test. The intended grammatical role cannot be established confidently from this context.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0347,Amelia wrote that the machine was to close for the test. The intended grammatical role cannot be established confidently from this context.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0348,The note says the group is too still for the next activity. More than one grammatical analysis remains plausible.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0349,The note says the group is two still for the next activity. More than one grammatical analysis remains plausible.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0350,"The teacher is to fast before lunch. Without more information, 'fast' may be interpreted as a verb or as part of a degree expression. Later, Evie checked the blue folder before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0351,"The guide told us that the runner was too light for the task. The wording leaves more than one lexical category available. Later, Thomas checked the football before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0352,The guide told us that the runner was two light for the task. The wording leaves more than one lexical category available.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0353,"The note says the group is to still for the next activity. More than one grammatical analysis remains plausible. Later, Alfie checked the water bottle before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0354,"The teacher is too fast before lunch. Without more information, 'fast' may be interpreted as a verb or as part of a degree expression. Later, Millie checked the reading journal before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0355,"The guide told us that the runner was two light for the task. The wording leaves more than one lexical category available. Later, James checked the raincoat before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0356,The guide told us that the runner was to light for the task. The wording leaves more than one lexical category available.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0357,"The teacher is too fast before lunch. Without more information, 'fast' may be interpreted as a verb or as part of a degree expression. Later, Finn checked the notebook before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0358,"The note says the group is two still for the next activity. More than one grammatical analysis remains plausible. Later, Ivy checked the lunch box before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0359,"The note says the group is to still for the next activity. More than one grammatical analysis remains plausible. Later, Lucas checked the music book before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0360,Oscar wrote that the machine was too close for the test. The intended grammatical role cannot be established confidently from this context.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0361,The bag was to heavy to carry we stopped near the gate the others kept walking.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0362,The bag was too heavy to carry we stopped near the gate the others kept walking.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0363,Grace ran two the sports hall everyone followed nobody knew which entrance was open.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0364,There were to chairs by the wall everyone moved at once the teacher called for quiet.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0365,"The bag was too heavy to carry we stopped near the gate the others kept walking. Later, George checked the football before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0366,Mia ran two the kitchen everyone followed nobody knew which entrance was open.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0367,"There were to chairs by the wall everyone moved at once the teacher called for quiet. Later, Leo checked the water bottle before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0368,Ella ran too the station everyone followed nobody knew which entrance was open.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0369,There were two chairs by the wall everyone moved at once the teacher called for quiet.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0370,"There were to chairs by the wall everyone moved at once the teacher called for quiet. Later, Grace checked the camera before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0371,I wanted too finish the puzzle the bell rang nobody packed away properly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0372,"There were two chairs by the wall everyone moved at once the teacher called for quiet. Later, Freya checked the lunch box before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0373,I wanted to finish the puzzle the bell rang nobody packed away properly.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0374,"The bag was too heavy to carry we stopped near the gate the others kept walking. Later, Ruby checked the pencil case before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0375,"There were two chairs by the wall everyone moved at once the teacher called for quiet. Later, Henry checked the map before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0376,"The bag was to heavy to carry we stopped near the gate the others kept walking. Later, Ella checked the recipe book before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0377,There were too chairs by the wall everyone moved at once the teacher called for quiet.,Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0378,"There were two chairs by the wall everyone moved at once the teacher called for quiet. Later, Lily checked the blue folder before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0379,"The bag was to heavy to carry we stopped near the gate the others kept walking. Later, Charlie checked the football before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0380,"I wanted too finish the puzzle the bell rang nobody packed away properly. Later, Evie checked the paintbrush before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0381,"The online exercise asked for one word from the family, and Millie entered “to”. The original prompt is unavailable.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0382,"The teacher's game required the child to choose a word for an unseen sentence, and the stored answer is “too”. The sentence itself is missing.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0383,"For question 4, Arthur selected “two” because the worksheet referred to picture C. The picture is not preserved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0384,"The online exercise asked for one word from the family, and Alfie entered “to”. The original prompt is unavailable.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0385,"For question 10, Ava selected “too” because the worksheet referred to picture C. The picture is not preserved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0386,"The online exercise asked for one word from the family, and Lucas entered “two”. The original prompt is unavailable.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0387,"During a matching activity, the pupil chose “to” for card C. Only the response was saved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0388,"For question 6, Freya selected “too” because the worksheet referred to picture C. The picture is not preserved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0389,"During a matching activity, the pupil chose “two” for card B. Only the response was saved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0390,"The teacher's game required the child to choose a word for an unseen sentence, and the stored answer is “to”. The sentence itself is missing.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0391,"The online exercise asked for one word from the family, and Sophie entered “too”. The original prompt is unavailable.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0392,"For question 3, Ava selected “two” because the worksheet referred to picture C. The picture is not preserved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0393,"During a matching activity, the pupil chose “to” for card A. Only the response was saved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0394,"For question 6, Theo selected “too” because the worksheet referred to picture C. The picture is not preserved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0395,"The online exercise asked for one word from the family, and Charlie entered “two”. The original prompt is unavailable.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0396,"The teacher's game required the child to choose a word for an unseen sentence, and the stored answer is “to”. The sentence itself is missing. Later, Ava checked the reading journal before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0397,"During a matching activity, the pupil chose “too” for card B. Only the response was saved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0398,"The online exercise asked for one word from the family, and Lucas entered “two”. The original prompt is unavailable. Later, Sophie checked the camera before leaving.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0399,"For question 6, Amelia selected “to” because the worksheet referred to picture C. The picture is not preserved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
v3-to-too-two-0400,"During a matching activity, the pupil chose “too” for card D. Only the response was saved.",Katie Sanderson,TRUE,THERE_THEIR_THEYRE_V3_AI_GENERATED_APPROVED
