word_key,display_word,age_band,complexity_band,dictation_sentence,dictation_target_token_index,audio_text,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes
occurred_en_gb,occurred,early_primary,medium,The class practised the word occurred.,5,The class practised the word occurred.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
prefer_en_gb,prefer,middle_primary,medium,The class practised the word prefer.,5,The class practised the word prefer.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
diet_en_gb,diet,early_primary,low,The class practised the word diet.,5,The class practised the word diet.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
scheme_en_gb,scheme,early_primary,low,The class practised the word scheme.,5,The class practised the word scheme.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
achieve_en_gb,achieve,early_primary,medium,The class practised the word achieve.,5,The class practised the word achieve.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
programme_en_gb,programme,middle_primary,medium,The class practised the word programme.,5,The class practised the word programme.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
describe_en_gb,describe,early_primary,medium,The class practised the word describe.,5,The class practised the word describe.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
suppose_en_gb,suppose,early_primary,medium,The class practised the word suppose.,5,The class practised the word suppose.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
importance_en_gb,importance,middle_primary,high,The class practised the word importance.,5,The class practised the word importance.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
frequently_en_gb,frequently,early_primary,high,The class practised the word frequently.,5,The class practised the word frequently.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
crown_en_gb,crown,early_primary,low,The class practised the word crown.,5,The class practised the word crown.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
laid_en_gb,laid,early_primary,low,The class practised the word laid.,5,The class practised the word laid.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
expression_en_gb,expression,early_primary,high,The class practised the word expression.,5,The class practised the word expression.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
existence_en_gb,existence,early_primary,high,The class practised the word existence.,5,The class practised the word existence.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
mate_en_gb,mate,early_primary,low,The class practised the word mate.,5,The class practised the word mate.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
roof_en_gb,roof,early_primary,low,The class practised the word roof.,5,The class practised the word roof.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
heavily_en_gb,heavily,early_primary,medium,The class practised the word heavily.,5,The class practised the word heavily.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
expansion_en_gb,expansion,early_primary,high,The class practised the word expansion.,5,The class practised the word expansion.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
he_ll_en_gb,he'll,early_primary,low,The class practised the word he'll.,5,The class practised the word he'll.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
sight_en_gb,sight,early_primary,low,The class practised the word sight.,5,The class practised the word sight.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
re_escape_en_gb,re-escape,middle_primary,medium,The class practised the word re-escape.,5,The class practised the word re-escape.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
dumb_en_gb,dumb,early_primary,low,The class practised the word dumb.,5,The class practised the word dumb.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
princess_en_gb,princess,early_primary,medium,The class practised the word princess.,5,The class practised the word princess.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
unknown_en_gb,unknown,early_primary,medium,The class practised the word unknown.,5,The class practised the word unknown.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
loud_en_gb,loud,early_primary,low,The class practised the word loud.,5,The class practised the word loud.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
raw_en_gb,raw,early_primary,low,The class practised the word raw.,5,The class practised the word raw.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
height_en_gb,height,early_primary,low,The class practised the word height.,5,The class practised the word height.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
singer_en_gb,singer,early_primary,medium,The class practised the word singer.,5,The class practised the word singer.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
regularly_en_gb,regularly,middle_primary,high,The class practised the word regularly.,5,The class practised the word regularly.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
automatically_en_gb,automatically,middle_primary,high,The class practised the word automatically.,5,The class practised the word automatically.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
breath_en_gb,breath,early_primary,low,The class practised the word breath.,5,The class practised the word breath.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
attached_en_gb,attached,middle_primary,medium,The class practised the word attached.,5,The class practised the word attached.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
immediate_en_gb,immediate,middle_primary,high,The class practised the word immediate.,5,The class practised the word immediate.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
suffered_en_gb,suffered,middle_primary,medium,The class practised the word suffered.,5,The class practised the word suffered.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
license_en_gb,license,early_primary,medium,The class practised the word license.,5,The class practised the word license.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
principal_en_gb,principal,early_primary,high,The class practised the word principal.,5,The class practised the word principal.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
swear_en_gb,swear,early_primary,low,The class practised the word swear.,5,The class practised the word swear.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
permission_en_gb,permission,early_primary,high,The class practised the word permission.,5,The class practised the word permission.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
bread_en_gb,bread,early_primary,low,The class practised the word bread.,5,The class practised the word bread.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
wheel_en_gb,wheel,early_primary,low,The class practised the word wheel.,5,The class practised the word wheel.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
dancing_en_gb,dancing,early_primary,medium,The class practised the word dancing.,5,The class practised the word dancing.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
reply_en_gb,reply,early_primary,medium,The class practised the word reply.,5,The class practised the word reply.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
visited_en_gb,visited,early_primary,medium,The class practised the word visited.,5,The class practised the word visited.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
shoulder_en_gb,shoulder,early_primary,medium,The class practised the word shoulder.,5,The class practised the word shoulder.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
studied_en_gb,studied,middle_primary,medium,The class practised the word studied.,5,The class practised the word studied.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
admitted_en_gb,admitted,middle_primary,medium,The class practised the word admitted.,5,The class practised the word admitted.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
fought_en_gb,fought,early_primary,low,The class practised the word fought.,5,The class practised the word fought.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
sought_en_gb,sought,early_primary,low,The class practised the word sought.,5,The class practised the word sought.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
consistent_en_gb,consistent,upper_primary,high,The class practised the word consistent.,5,The class practised the word consistent.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
bone_en_gb,bone,middle_primary,low,The class practised the word bone.,5,The class practised the word bone.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
tied_en_gb,tied,early_primary,low,The class practised the word tied.,5,The class practised the word tied.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
awful_en_gb,awful,lower_secondary,medium,The class practised the word awful.,5,The class practised the word awful.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
adventure_en_gb,adventure,early_primary,high,The class practised the word adventure.,5,The class practised the word adventure.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
ridiculous_en_gb,ridiculous,early_primary,high,The class practised the word ridiculous.,5,The class practised the word ridiculous.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
argue_en_gb,argue,early_primary,medium,The class practised the word argue.,5,The class practised the word argue.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
threw_en_gb,threw,early_primary,low,The class practised the word threw.,5,The class practised the word threw.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
soldier_en_gb,soldier,early_primary,medium,The class practised the word soldier.,5,The class practised the word soldier.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
mystery_en_gb,mystery,early_primary,medium,The class practised the word mystery.,5,The class practised the word mystery.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
successfully_en_gb,successfully,early_primary,high,The class practised the word successfully.,5,The class practised the word successfully.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
innocent_en_gb,innocent,early_primary,high,The class practised the word innocent.,5,The class practised the word innocent.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
fort_en_gb,fort,early_primary,low,The class practised the word fort.,5,The class practised the word fort.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
angel_en_gb,angel,early_primary,medium,The class practised the word angel.,5,The class practised the word angel.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
uncle_en_gb,uncle,early_primary,medium,The class practised the word uncle.,5,The class practised the word uncle.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
curious_en_gb,curious,middle_primary,medium,The class practised the word curious.,5,The class practised the word curious.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
refer_en_gb,refer,middle_primary,medium,The class practised the word refer.,5,The class practised the word refer.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
suffer_en_gb,suffer,lower_secondary,medium,The class practised the word suffer.,5,The class practised the word suffer.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
badly_en_gb,badly,early_primary,medium,The class practised the word badly.,5,The class practised the word badly.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
fiction_en_gb,fiction,early_primary,medium,The class practised the word fiction.,5,The class practised the word fiction.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
explanation_en_gb,explanation,early_primary,high,The class practised the word explanation.,5,The class practised the word explanation.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
horrible_en_gb,horrible,early_primary,high,The class practised the word horrible.,5,The class practised the word horrible.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
guarantee_en_gb,guarantee,early_primary,high,The class practised the word guarantee.,5,The class practised the word guarantee.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
tape_en_gb,tape,early_primary,low,The class practised the word tape.,5,The class practised the word tape.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
visiting_en_gb,visiting,early_primary,medium,The class practised the word visiting.,5,The class practised the word visiting.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
muscle_en_gb,muscle,early_primary,medium,The class practised the word muscle.,5,The class practised the word muscle.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
confident_en_gb,confident,middle_primary,high,The class practised the word confident.,5,The class practised the word confident.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
containing_en_gb,containing,middle_primary,high,The class practised the word containing.,5,The class practised the word containing.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
label_en_gb,label,early_primary,medium,The class practised the word label.,5,The class practised the word label.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
studying_en_gb,studying,early_primary,high,The class practised the word studying.,5,The class practised the word studying.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
capture_en_gb,capture,early_primary,medium,The class practised the word capture.,5,The class practised the word capture.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
ordinary_en_gb,ordinary,middle_primary,high,The class practised the word ordinary.,5,The class practised the word ordinary.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
hunting_en_gb,hunting,early_primary,medium,The class practised the word hunting.,5,The class practised the word hunting.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
stomach_en_gb,stomach,early_primary,medium,The class practised the word stomach.,5,The class practised the word stomach.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
co_operate_en_gb,co-operate,middle_primary,medium,The class practised the word co-operate.,5,The class practised the word co-operate.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
efficient_en_gb,efficient,middle_primary,high,The class practised the word efficient.,5,The class practised the word efficient.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
ghost_en_gb,ghost,middle_primary,low,The class practised the word ghost.,5,The class practised the word ghost.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
illness_en_gb,illness,early_primary,medium,The class practised the word illness.,5,The class practised the word illness.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
cousin_en_gb,cousin,early_primary,medium,The class practised the word cousin.,5,The class practised the word cousin.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
banned_en_gb,banned,middle_primary,low,The class practised the word banned.,5,The class practised the word banned.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
steal_en_gb,steal,early_primary,low,The class practised the word steal.,5,The class practised the word steal.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
forgotten_en_gb,forgotten,early_primary,high,The class practised the word forgotten.,5,The class practised the word forgotten.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
marry_en_gb,marry,middle_primary,medium,The class practised the word marry.,5,The class practised the word marry.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
crystal_en_gb,crystal,early_primary,medium,The class practised the word crystal.,5,The class practised the word crystal.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
desert_en_gb,desert,early_primary,medium,The class practised the word desert.,5,The class practised the word desert.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
occasionally_en_gb,occasionally,early_primary,high,The class practised the word occasionally.,5,The class practised the word occasionally.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
translation_en_gb,translation,early_primary,high,The class practised the word translation.,5,The class practised the word translation.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
keys_en_gb,keys,early_primary,low,The class practised the word keys.,5,The class practised the word keys.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
medal_en_gb,medal,early_primary,medium,The class practised the word medal.,5,The class practised the word medal.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
incredibly_en_gb,incredibly,early_primary,high,The class practised the word incredibly.,5,The class practised the word incredibly.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
possession_en_gb,possession,early_primary,high,The class practised the word possession.,5,The class practised the word possession.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
pace_en_gb,pace,early_primary,low,The class practised the word pace.,5,The class practised the word pace.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
arrive_en_gb,arrive,middle_primary,medium,The class practised the word arrive.,5,The class practised the word arrive.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
occasion_en_gb,occasion,middle_primary,medium,The class practised the word occasion.,5,The class practised the word occasion.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
experiment_en_gb,experiment,early_primary,high,The class practised the word experiment.,5,The class practised the word experiment.,ai_assisted_draft,Next Teaching Dictionary draft dictation,,internal,"Placeholder draft requiring semantic, child-language, accessibility and British-English review.",low,in_review,,,Replace generic placeholder with a contextual sentence before approval.
